Order_ID,Delivery_Experience_Rating,Issue_Reported
e49c6676,3,None
2b21f06f,3,None
64fad3de,3,Damaged Package
4dda4237,1,None
3e4c6a8f,4,None
e02c662d,3,Wrong Address
d097996d,5,Late Delivery
25022677,3,None
cb6fcb2f,4,None
319553ef,5,Late Delivery
78d89571,5,Late Delivery
2f233bc7,1,None
531c864d,1,None
955acd59,2,None
700ce8be,4,None
5e7d1e15,5,Late Delivery
03b87627,4,None
d03fa2e4,3,None
85120bff,3,None
6cb7b0ff,2,None
edd9706f,5,None
dabab3d2,5,Late Delivery
981beaf2,2,Damaged Package
51a1cc50,3,Late Delivery
5ef45fdf,5,None
f814e752,4,None
9a5c7ad6,5,None
495f3160,3,Wrong Address
c1dd9941,5,Late Delivery
321de782,5,None
9049ef8a,1,None
675330fb,5,Late Delivery
857b1f10,2,None
15b9949a,2,Wrong Address
54533bbb,4,Wrong Address
55752ce4,5,Late Delivery
060ed2c2,4,None
fb5aa985,3,None
9e026cd9,3,None
386e4676,1,Late Delivery
bf9cb0ed,1,None
b0b715cd,5,None
b2b526c5,5,None
71258038,4,None
47d9bd42,4,Wrong Address
1dda0e09,5,Damaged Package
370d6d43,5,Late Delivery
e61ca4c9,1,Damaged Package
afc20b1f,1,None
5b8d98f9,1,Late Delivery
df68e464,5,None
0162c3c4,4,None
5c9158a0,2,None
71d48e4d,2,Damaged Package
a8648061,4,None
b6d04da1,4,Late Delivery
9d967d24,4,Late Delivery
a85d75c1,1,None
c9d78d3a,3,None
4cd42780,5,Damaged Package
e1499f3a,1,None
bc601bb9,2,Late Delivery
58cbe304,5,None
66edff05,4,Damaged Package
03282c19,2,Damaged Package
33bafba9,4,None
f65bd24a,4,None
49985587,4,None
3bd0eeff,5,None
111e7289,2,Late Delivery
813c4ba6,2,None
71c2b98d,4,Damaged Package
11fca061,1,Damaged Package
dee4699b,3,Late Delivery
5c27d096,1,None
e3b5c525,5,None
6e27ba84,3,Late Delivery
bf3d2647,1,Damaged Package
833dc63a,2,None
f59e0df8,1,None
d94131eb,4,None
1db7085d,5,Late Delivery
042a9ab9,1,Late Delivery
e52413c7,1,None
b898b405,3,Late Delivery
c95f8714,4,None
08289fef,3,Late Delivery
2a94e26b,5,Late Delivery
c3658a7d,5,Late Delivery
3c2a677e,4,Late Delivery
d6b3b2e4,3,None
f8333d3e,4,Late Delivery
bb86f365,3,Damaged Package
900bd7e8,2,Late Delivery
1527009a,4,None
a7299963,5,None
98528c62,3,None
77f821e4,2,None
ec1f24d3,5,None
1687e088,3,None
503b2637,2,Damaged Package
195394e3,5,Late Delivery
31cec9bd,5,None
30eb3a69,2,None
0a4fd684,5,Wrong Address
d3d7d1e6,3,None
31c793c6,3,Wrong Address
4414fedb,5,Late Delivery
f35db3d7,1,None
bc292a07,2,Damaged Package
4a940a6a,1,None
cfe452c2,3,None
c86fb8fb,5,Late Delivery
7338cb73,4,Late Delivery
e04eb1b0,4,Late Delivery
644161c3,1,Late Delivery
8e79a346,1,Late Delivery
61fd2fe0,1,Late Delivery
b1a848f0,3,Damaged Package
642d0476,3,Late Delivery
f5274623,5,None
32241894,3,Late Delivery
9b44fca0,5,None
a8a89b90,5,None
9f713266,1,None
9c8820ee,4,None
3aca430c,1,None
ed079efc,3,None
e5fee588,2,None
fca598b5,3,None
76715d5c,4,None
3ebf948d,3,Damaged Package
227b13a8,4,Damaged Package
5d2ac18d,2,None
8e619eae,2,Damaged Package
e0b8656a,5,Late Delivery
780f92bf,3,None
832f3aac,5,Late Delivery
ebb5328e,1,Damaged Package
15928dbd,1,Late Delivery
3488d252,1,None
11836f85,1,None
18935de3,1,None
62683a9e,3,None
1f7ff12b,5,None
030e262a,5,None
e5c7d926,4,None
d63c18a8,1,None
f904e307,2,None
b8b38d73,4,None
84b5b75b,4,None
2df028a2,3,Wrong Address
fcf67052,4,Late Delivery
0591e059,2,None
3c079410,5,None
3c32b816,4,None
6be23b1e,3,None
b1b9364c,1,None
4b4a3247,2,None
ef4d5ecf,1,None
1a8a7333,4,None
0ab0bb35,5,None
2b07f5ef,3,Wrong Address
18e29e8f,2,None
9cfcf32d,5,Wrong Address
e47dbf27,2,Late Delivery
262d0d72,3,None
adc003d6,3,None
bc90db81,4,None
193d9fb2,2,None
6d6953ab,4,None
95d69003,2,None
32941226,2,None
d43884d1,1,None
5f3be573,4,None
2dc8b78d,2,Damaged Package
c9e397ff,2,Damaged Package
ba498e8e,3,Damaged Package
fc652702,1,None
f21df3db,3,None
863fb781,4,None
3e43155b,4,Damaged Package
ab4d64cd,2,Damaged Package
4322d7ef,5,None
a8c02310,3,Late Delivery
3edb3c9c,4,Damaged Package
19e594d7,2,Late Delivery
777ef45d,2,Damaged Package
7e52be66,3,None
c96bc5a5,2,None
177466a4,1,None
6046735b,5,Late Delivery
ea670cf0,3,Wrong Address
41145e94,3,Damaged Package
1bc009a0,3,None
6df01dbb,2,None
d98440aa,2,Late Delivery
f5e563f2,3,None
aa91647a,3,None
c087c820,1,Late Delivery
07082caf,4,None
ba868b47,1,Late Delivery
382c53d3,3,None
4198cd0a,2,None
baa17e88,2,None
0f437434,3,Late Delivery
65f722ae,4,Late Delivery
f39dbc4d,5,None
80215b25,5,None
05881649,1,None
6473bd35,4,Late Delivery
972e4e12,5,None
18745359,4,None
09a21de0,2,None
8db5cd27,2,Damaged Package
cc22bd4d,4,None
4d198f4b,3,None
0e8f527e,5,None
5c912f0a,5,None
c894a11a,2,Late Delivery
2f6b0caf,1,None
2bc2c64e,5,None
bdd944ba,2,Damaged Package
ac25ebb9,2,Late Delivery
27f809fb,4,None
dd8a366b,4,None
f586db33,4,Late Delivery
15889be5,1,None
077a6544,5,Wrong Address
ba53f605,1,Damaged Package
5ef89058,1,None
a4abc634,4,None
5673a286,2,None
e45f22ba,3,Damaged Package
c9a15739,2,Late Delivery
96eaa048,2,None
5bb0cbe0,2,Late Delivery
19f32b68,2,None
1281f186,1,None
04953b4c,4,None
5f1cc474,4,None
e4594029,2,None
1df89434,3,Late Delivery
641eea9e,5,None
041518fe,2,Late Delivery
b21e7eb9,2,Damaged Package
9d100841,3,Late Delivery
ccf119d1,1,None
1195787b,2,None
fca27d1b,3,None
b323f9f5,1,Wrong Address
36be9a0b,1,Late Delivery
f0bc5ade,2,None
478d82a6,1,None
9305381c,2,Late Delivery
9becb9c7,2,None
1efc7124,4,None
ed09ac90,5,None
2382167f,5,None
b819d2ac,4,None
a477c2fe,2,Late Delivery
b6500393,3,None
c03aae2c,1,None
5b29541c,4,None
68103188,4,Late Delivery
9747df74,4,None
324e3425,4,None
53c45012,5,None
c307544d,2,Late Delivery
14f0faed,4,Damaged Package
d79762e7,4,Wrong Address
46d07e95,4,Late Delivery
dca5df3d,3,Late Delivery
207530c3,3,Late Delivery
339ee2aa,1,Damaged Package
64bbc887,2,Late Delivery
fb5de899,4,None
ba17e16c,1,Late Delivery
ffcb6e2a,1,None
d48eeb7e,2,Late Delivery
969b2f05,3,Late Delivery
17c80c4e,2,Late Delivery
87ae4ed8,1,Late Delivery
d7e9daa8,2,None
2c07cd1a,3,Damaged Package
1e5f5c2c,1,Wrong Address
38b90836,2,Wrong Address
2e0a10f7,4,Late Delivery
6e8b9a79,4,None
e5e30638,2,None
66f8c43e,2,None
adf0f2c0,3,None
d53a39b2,1,None
475fc726,2,Wrong Address
4bc5711e,1,Late Delivery
c130bb69,4,Damaged Package
d058c548,1,None
2d01dbf7,5,None
9af3138d,3,None
77514421,3,None
da0fcb7b,1,Damaged Package
990a629c,3,Late Delivery
b7d9c58c,1,None
afe731e0,1,None
ce3ea748,4,Damaged Package
d70fd211,1,None
9ab95c2b,3,Wrong Address
8b77c30e,5,Late Delivery
c8bcba4b,2,Damaged Package
c01ef41e,3,None
6a88e86e,5,None
913944cd,3,None
33eb9d87,5,None
4d8ab1ac,3,Damaged Package
27be54c2,2,Late Delivery
75876b9e,4,None
4f75caa6,4,None
74834a88,2,Damaged Package
08120f82,3,Damaged Package
b7deae4f,5,Late Delivery
1daa1922,1,None
bb7de7d9,3,Damaged Package
d84e0269,2,None
e89d9429,4,None
e3f6d178,4,None
3df02115,3,Damaged Package
efaed86d,5,None
2b8b1644,2,None
737d1f4b,2,Late Delivery
8cb24488,5,Late Delivery
fff2cb99,5,None
07904b8d,3,Damaged Package
65e2d9c0,3,Late Delivery
adf0b687,4,None
794ae7f6,4,Late Delivery
39df49a3,5,None
ef068666,1,Damaged Package
e58988e3,1,None
775ffdad,1,Late Delivery
7901ac64,2,Wrong Address
86a5012a,3,None
2ad34965,5,None
6cffe268,4,Late Delivery
557f6929,1,None
47fae702,4,None
6e86143d,3,Late Delivery
4804a73d,5,None
f6b6d6aa,1,None
ccdafa1f,1,Wrong Address
7972e7cc,5,Late Delivery
cb02d00a,4,Damaged Package
0086ea54,3,Damaged Package
0749c782,3,None
1bc7eb0b,3,Damaged Package
3cecb4b5,4,Damaged Package
b35b6f65,4,None
411db0ef,1,Wrong Address
a169d7ad,4,None
8c295e95,2,Wrong Address
b48232d2,5,Late Delivery
9aa25d97,4,None
5b3518e6,3,None
c4c93b20,4,None
97589977,1,None
e78c55ec,5,None
ef46493a,5,Damaged Package
908c18c3,3,Late Delivery
c7989c26,5,Late Delivery
d6fab59b,2,None
79bcd37c,5,None
badee158,3,None
fbb0b01c,5,None
ae098b0a,4,None
2a70e8ef,1,Late Delivery
db5c1b5d,4,Damaged Package
9a2688e9,2,Late Delivery
5ad5362c,2,None
edeccefe,1,Late Delivery
95ef4fbe,1,None
391c5712,1,None
f88b5713,1,Wrong Address
490a8f06,5,None
e4a9d27a,4,None
439b5c9f,2,None
e0db57d5,5,None
c7d101ce,1,None
bed7f913,3,Late Delivery
82f30cc6,3,Late Delivery
c9747dc0,4,Late Delivery
b6fcaad2,2,None
2159b63d,2,Damaged Package
1a7be48f,4,Damaged Package
ccad2349,1,None
f2390873,1,None
7cb88f45,2,None
f1302ca8,2,Late Delivery
35c1ffc9,2,Wrong Address
1a46b879,1,Wrong Address
2e489794,3,None
32a686ba,4,None
ddf3ea50,4,None
19426587,5,None
a4a3eab0,5,None
dbfacf26,3,Wrong Address
5eb0540a,2,None
049f6d69,3,None
36c6f4ad,5,None
d6116b1d,5,Damaged Package
bf05feba,4,Wrong Address
1f872890,3,Damaged Package
2941e639,1,None
91f76c6a,5,None
f2ece364,4,None
19ccfb80,2,Late Delivery
5ac2e389,3,None
a6348285,5,Wrong Address
522ec439,1,Damaged Package
5417dfa3,5,None
ab91ac39,1,None
f61ca713,3,Late Delivery
7fe0f0a5,1,None
a265e849,1,None
648f501f,4,Late Delivery
45cac6c6,3,Damaged Package
0bfeb072,5,Wrong Address
29c4d4fb,2,None
0df11f25,3,Damaged Package
dc6b2c54,3,None
0b7557b1,2,None
47b88dd2,5,Late Delivery
5a3d5a62,4,Wrong Address
2b96a7d1,5,None
6a2b5f56,2,None
7786860a,5,Late Delivery
cd5a6e53,3,None
f08db59b,4,Late Delivery
dbcac538,1,Late Delivery
93886e63,5,Damaged Package
9531b3db,1,None
3feb666b,4,Damaged Package
e18040f4,1,None
e4723ec3,5,None
1bd44100,2,Damaged Package
263379e2,3,Late Delivery
04f2d957,3,None
d9e724c8,1,None
00b0065c,3,None
e39987c8,3,Wrong Address
35c3ac55,2,Damaged Package
6d15a743,1,None
7fcd183f,2,None
acbde125,2,None
d08ae1e4,4,Late Delivery
39c4d784,1,None
c7ac61ac,2,None
74df9880,5,Late Delivery
579cd7cb,3,Damaged Package
b2cc37a4,1,Late Delivery
886a7bb3,4,Damaged Package
2dcce047,2,Damaged Package
d2e0806e,5,Late Delivery
674073dd,3,None
01857f40,3,Late Delivery
bd4e8a10,5,None
74eb5d1d,1,None
37b64510,3,Late Delivery
b7e2744f,3,Damaged Package
fa1aa9d5,3,None
c36d75ae,2,None
37597abe,2,None
5a780a63,3,None
8bbcc71f,4,None
d32c5b60,3,Late Delivery
169f2daf,1,Late Delivery
99dd7aa5,4,Wrong Address
bbc2c3ac,1,None
f07fa730,5,None
cef4041c,5,Late Delivery
886106b1,2,None
aff83439,2,Damaged Package
bbb1d560,2,None
e4881f70,5,Late Delivery
1c2e253b,1,None
e44ab4c2,4,None
1e88f49e,2,None
7967261f,5,Late Delivery
52477ef2,2,Damaged Package
adac27b7,3,None
8daa4864,4,None
c2a0f3ed,1,None
e3a19cc0,2,None
c977ea8c,3,None
fbb460fe,3,None
46bbce40,4,None
943118c1,5,None
ee5e62e7,5,Wrong Address
ed1dd2c0,2,Damaged Package
73462f9e,2,Damaged Package
c3d4ed21,5,None
fcfb1700,1,None
903d2249,1,None
5dc7453c,3,None
f1d9844c,4,Damaged Package
d540ea7a,1,None
c42984f2,2,Wrong Address
b14a01ea,1,Late Delivery
25aef75d,4,None
9d024449,2,None
fbace9a8,4,Damaged Package
6ae0b779,5,None
8f76e702,4,None
886976c2,4,None
b503fd70,4,Late Delivery
ea66a51f,2,None
a8900437,4,None
00d6b594,4,None
342159a4,3,None
b09ae1da,2,None
0a31fd25,4,None
2d8a5274,1,None
62e41c60,4,None
e4364468,1,None
b8f5a2bb,5,None
3ecf63e8,5,None
f4cad5a6,2,Late Delivery
669bd7e2,2,Late Delivery
6bc1013f,5,Damaged Package
67cd02f3,2,Late Delivery
dd8595c6,1,None
ed1d788f,1,None
ccec843e,3,Late Delivery
21c615e6,2,Damaged Package
941ca307,2,None
95be3dbe,3,None
d3869182,4,Damaged Package
51623b99,1,None
cc7cc76f,4,None
d6e6ff85,3,None
e3aa2d84,2,None
fd32f445,4,Late Delivery
06660b80,2,Late Delivery
b764b62c,3,Damaged Package
f53bbbd1,5,None
93a6ed5b,2,Late Delivery
78e3cc2e,4,None
4f936ffa,4,Wrong Address
8d2aca77,3,None
76b43b39,4,Late Delivery
5dc00d9c,1,Late Delivery
8fae8d0d,2,Wrong Address
e9452093,1,Wrong Address
6b8c8916,3,None
e96898c7,1,None
08fd47e8,1,None
a0fa8979,2,None
73276bce,2,Damaged Package
b6bd0157,5,None
122ddcb8,1,None
c3fef115,2,None
78a1d7c0,1,None
2a1e9965,1,Damaged Package
e640ec31,3,Late Delivery
1e4c53ff,3,None
72acfa1d,1,None
0a4a798e,3,Wrong Address
6bdf8a68,2,None
bd8fe645,1,Wrong Address
da73742b,3,Damaged Package
78418838,2,Late Delivery
530135ae,1,Damaged Package
dc47adee,1,None
db315f1e,3,Damaged Package
125ac48f,2,None
d272ab12,1,None
07dda3f0,1,None
47da620c,5,None
b494e5a7,1,None
9f4afc21,5,Late Delivery
40a99417,5,Late Delivery
7f548e75,2,Wrong Address
ab5c8e78,4,None
7cc00782,5,None
483ebee9,2,Damaged Package
9646218d,3,Damaged Package
dfe0254b,5,Late Delivery
e79673da,4,Late Delivery
195de26b,3,None
ea732418,5,None
58f92a18,5,Damaged Package
4d7f6ead,4,Late Delivery
a036220d,1,None
e4af1edd,4,None
4daaa2bf,2,None
69e154e7,2,Damaged Package
b21de7bb,4,None
11f37340,4,Late Delivery
1540d0c2,4,None
40fe693d,4,None
d950f942,4,None
1ff3c69e,5,Damaged Package
3c4352f4,3,None
cbabc545,2,None
269f7b9e,2,None
92164cc1,3,None
2637dbab,4,None
b3f22686,3,None
038e1cf1,4,None
0479967c,2,None
4950d2bf,1,None
5b42ccb4,2,Late Delivery
178a751a,2,None
208bc167,1,Damaged Package
6a0606f8,3,None
0af86a1c,5,Damaged Package
cb37986f,4,None
b8f71db7,4,None
e9bb03d4,2,None
4ac1a572,1,None
68d9bfe3,2,Late Delivery
6adef19a,2,Late Delivery
b0a9a390,3,Damaged Package
3330db3d,4,None
cfdb6226,5,None
18081502,1,Wrong Address
e663fda8,5,Late Delivery
f0f27c27,1,None
0df11fc4,4,Wrong Address
238938c0,3,Wrong Address
90ddc6b7,5,None
0065277e,1,None
db8709c6,2,None
d0a73dcd,4,Late Delivery
e29f3be4,3,Late Delivery
f8d8798c,2,Late Delivery
278e42c4,3,Late Delivery
cab551eb,1,None
ff26ddf9,2,None
c199f36b,3,Damaged Package
c972cd8b,4,Damaged Package
145fbc9e,5,None
8e669638,5,None
f4d55d32,2,None
38fb623a,4,None
6c0c821c,4,None
31cd56c3,3,None
a5a0852d,2,None
c99182d6,4,Late Delivery
4df056fe,3,Damaged Package
0a4adcbe,4,Damaged Package
ed965cba,2,Late Delivery
2f763c50,4,Late Delivery
fc368013,4,None
eb29c203,4,None
4c6e1dab,5,Late Delivery
ace5c996,1,None
f03d22f2,2,None
eda47006,5,None
5824d248,1,None
63ed5b34,4,Damaged Package
578edf5b,4,Damaged Package
c3cedf41,5,None
541418e5,3,None
0c237885,2,None
4c9f28be,1,Damaged Package
4dd64359,4,None
434a273b,2,None
9763e2c9,4,None
f7475436,4,None
043b5285,4,Late Delivery
a7fbb94f,2,None
d06082c0,5,Late Delivery
17908638,2,Late Delivery
aaef5017,2,None
fe0676d3,3,Late Delivery
d47c7f2e,3,Damaged Package
adc7810f,5,Late Delivery
ce82dbdd,3,Late Delivery
ff77031f,5,Late Delivery
474fdbc8,4,None
fd993ae8,4,Wrong Address
ec7404c9,2,None
2c155137,4,None
f07339c0,3,None
fe969838,1,None
78ea50f6,2,Late Delivery
4118151f,5,None
1e4607ea,4,Damaged Package
a45544f0,2,Damaged Package
a1387712,2,None
097555af,2,None
c4ee8ef1,4,None
333cda79,5,Late Delivery
162c67ff,2,None
f6f0a4e8,2,None
3d84a59f,2,Wrong Address
8720c6b4,4,Late Delivery
a78777ed,3,None
92030595,5,Late Delivery
932265b9,2,Late Delivery
f942bd44,2,None
904bbc05,2,None
ce1b2197,4,None
49a796cc,3,Late Delivery
2f971868,2,None
c6092280,2,None
9f926f04,4,Late Delivery
475b1a72,5,None
f7e3c19b,5,Damaged Package
6a571e9d,3,Late Delivery
cfc3d3ae,5,Damaged Package
17ac8c26,2,None
7e9a5ce5,4,Late Delivery
ac2345a0,2,None
72cb6aa8,2,None
f1b62b2c,3,Late Delivery
374fcfc5,5,Late Delivery
6da74bfb,5,None
6a24632a,5,None
07a387ea,2,None
bfc70f39,4,None
33410d1d,4,Damaged Package
15ffd832,2,None
de124fce,1,None
4bf9a738,2,Damaged Package
431891a7,5,None
2a930fa2,2,None
b9b96d3e,1,Late Delivery
5b07e859,2,None
39086ca7,5,None
b6f6f210,3,Late Delivery
9ab80bad,4,None
f55c5be6,1,Late Delivery
bf763395,3,Wrong Address
0af73cb9,4,Damaged Package
c4a2817f,3,None
e91ede2d,2,None
954f61bb,2,None
770acf51,4,None
359ed1ea,4,None
dc75dcea,2,None
da42ff90,2,None
1f3ae94c,4,Late Delivery
920e364e,4,None
39776a47,4,Late Delivery
866ae36b,5,None
1fcdfb40,5,Late Delivery
58ef453a,2,Late Delivery
97e1db2a,5,None
0f75f506,1,None
d2405eaa,2,Late Delivery
38914d8d,1,None
eba9f304,3,None
30f64a92,1,None
fca901ba,3,None
f6c15502,1,Late Delivery
c5c20175,3,None
49203302,3,Damaged Package
53971914,2,None
c9e0d54b,4,Damaged Package
96be38b1,4,None
3e50b203,2,Late Delivery
27e1ad9c,3,None
52845dab,4,Late Delivery
ab78e2d1,4,None
48d787c1,1,Damaged Package
acfd420e,5,None
d127ad54,2,None
7ae39931,5,None
6969b21e,3,Late Delivery
fe7204b8,1,None
0b034c83,4,Late Delivery
6e6a2f1b,1,None
e005b897,2,None
8abf8c5e,3,Late Delivery
499320c3,1,None
423fc9dc,1,None
d5c0bf2a,1,None
81d37c8c,4,None
cfdcd064,3,None
43954cb5,4,None
e9a1eb14,1,None
a319c9c4,4,None
49d31ec7,4,None
16a3253c,2,None
7f651068,5,None
b2d8e009,5,None
6996030d,2,Late Delivery
2a1c38c2,2,None
5003fcb1,4,Late Delivery
bb43a6ff,4,None
f4ab7ecc,3,None
f9b535a3,5,None
649559c9,4,None
b5f4a2eb,3,None
a8d8d329,5,Damaged Package
b152668b,3,None
9b64f7a6,3,None
0bde3a36,2,None
5f3c3820,1,Wrong Address
2bba6c21,1,None
f8fc4018,1,None
6928e675,3,None
317812d7,4,Late Delivery
a34bd169,1,Late Delivery
bd759c0c,4,None
0904e9c5,5,Damaged Package
9c234ceb,1,None
036abaa9,3,Wrong Address
8843dadb,2,Late Delivery
9ce89a40,3,None
5e86d0e8,4,None
fc09b174,5,Late Delivery
3f6a6956,3,None
db33dd7c,2,Late Delivery
cfa80ef0,2,Damaged Package
d53254a8,5,None
15439bf2,1,Late Delivery
9112dfba,3,None
4a845a2c,3,None
5bc4d712,2,Late Delivery
9cd11d6f,4,None
a1f388eb,3,Damaged Package
856cd5c2,2,None
a41eba64,4,Late Delivery
2e4f99fe,1,None
d116a839,1,None
b4be6413,2,None
20e97be4,2,None
cc4e011f,1,Late Delivery
7097e74b,2,None
c4927586,5,Wrong Address
539dcc8f,3,None
d00a88f4,5,None
6ac3c6e6,4,None
5f701f8c,2,Late Delivery
8fd447cd,2,Damaged Package
edfc3ac2,4,None
29d16320,3,None
789145e3,1,Late Delivery
befdecbe,5,None
572f055a,3,None
d69fd5a4,1,Late Delivery
52718db1,1,None
6f9a6215,2,None
7c1d6920,4,Late Delivery
f40eb7f1,2,None
1274d510,4,None
3e31397e,2,None
be8b690f,5,None
854e909d,2,Late Delivery
af3890e7,5,Late Delivery
416cd958,3,None
4dc64cc6,3,Late Delivery
95c90b7e,2,None
4b982fbe,3,Late Delivery
801a322b,1,Late Delivery
6c805ff3,5,None
e3c5ef1d,4,None
eedca3dc,5,Late Delivery
cdc841a8,2,Late Delivery
530a7ed8,3,Damaged Package
948e1b82,3,None
1ea73531,1,None
3dbd643d,3,None
41fd811d,2,None
3139f125,2,Late Delivery
b4638b08,4,Late Delivery
b595b6f2,5,None
297da6d4,5,None
d5419cd0,5,None
9508d169,4,None
da87fe53,4,None
a7c86fc1,4,Late Delivery
04c98485,1,Damaged Package
07c2398b,4,None
b47988ce,3,Late Delivery
889f6f12,1,None
38cfcdd0,3,None
875979db,5,None
66467cbe,2,None
4dd7bbe0,5,Wrong Address
eefbf2d6,4,Late Delivery
bd23fcc2,2,None
2998cb1d,5,Late Delivery
66312612,1,None
25da9771,4,Late Delivery
9d9e4f9d,5,Late Delivery
e45f241e,2,None
512db9c5,3,None
2aad5b74,5,Wrong Address
69849927,1,None
af2453eb,2,None
c75636b9,5,Late Delivery
fc10e74f,3,None
8a35986b,4,Late Delivery
000956f5,4,Late Delivery
da38bff1,4,Late Delivery
947a795f,2,None
ab6aa3d8,3,Damaged Package
011bbec5,3,None
7434d34d,5,None
975b93d8,4,None
45604907,2,None
7ccbf7ed,4,None
71939519,4,None
379c6f7d,5,None
9fda534c,5,None
c6085917,5,None
a45bd3ac,1,None
6a502816,1,Late Delivery
5615f895,2,Wrong Address
20b1109b,2,None
c51d8f5a,5,Late Delivery
31705a6b,3,Damaged Package
b5eda40c,2,None
ac64d14d,1,Late Delivery
47905d60,1,Damaged Package
6154934a,4,None
e8e0265e,5,None
1364b650,3,Damaged Package
9fb8697b,5,None
0a729c2c,1,None
2201d268,3,None
d6aad7d3,2,None
b4fd4f33,4,Damaged Package
3b03e082,1,None
62a2b98e,4,None
74bc4c1d,5,Late Delivery
4e70b47a,3,Late Delivery
da1ab4fa,5,Damaged Package
c94a2642,4,None
b4649eff,1,Wrong Address
24cbc004,4,None
4f4ae971,1,Late Delivery
d2a724ff,4,None
2cccb363,5,Damaged Package
aaa08c87,4,Late Delivery
290f88b0,2,None
1ed0c83e,5,None
cf3fb046,4,Damaged Package
bb2e035d,4,Late Delivery
899a152b,3,None
4eb855b2,5,None
f865d69e,3,Damaged Package
91482b30,5,None
c9e586ca,1,None
95b1d2f4,5,Late Delivery
c386bd0a,5,None
9b8ba0cd,4,None
4b049bbc,2,None
d615c065,5,Late Delivery
70a63260,3,None
1e27532c,2,None
11769eb3,5,None
20552860,2,None
09825baf,1,None
4e647f27,2,None
a8fb0c5b,1,None
a764aa29,2,None
fe4cd892,2,None
f30349a2,3,Late Delivery
a9dea3df,3,Wrong Address
0d4742d7,4,Late Delivery
70f9a2ec,2,Late Delivery
a4849a91,1,Wrong Address
319d6959,2,None
06b329d3,5,None
035f121f,1,Late Delivery
96a096a5,5,None
5ccd015d,4,Late Delivery
1d8eb376,5,Late Delivery
833857a2,4,Damaged Package
1284688e,4,Damaged Package
3c7253e2,4,None
4d3675db,5,None
2fdecff5,4,None
f006f469,4,None
f03c7809,3,None
adb2dfc3,2,None
d112abb5,4,Wrong Address
07aef55e,1,None
ab080361,1,None
2614e8ed,3,Damaged Package
41543ad2,5,Late Delivery
77c1d7ed,5,None
8ce94ca9,5,Late Delivery
08b196e0,4,None
272e0fc3,5,Late Delivery
e8da9706,5,None
f2a96fa7,2,None
8b727b32,4,None
3b1bc560,4,Late Delivery
26bd110e,1,None
ed950057,1,Late Delivery
3315d0a6,2,Late Delivery
9f6316b7,3,None
b492d652,4,None
c1bc0433,1,Late Delivery
2e6e5eaf,5,Late Delivery
51ef4edf,4,None
879c82f5,4,None
5a721823,4,Late Delivery
22846762,1,None
b3bded82,2,Late Delivery
daff5a89,1,Late Delivery
4a77b1ef,5,None
3a32c8dd,5,Late Delivery
bff9ec0b,3,Late Delivery
89a78124,1,None
8d7ae6c3,1,None
3ebd3888,3,Late Delivery
b4640589,3,None
5a86a663,4,Damaged Package
62f20d78,4,None
e6fffc5a,5,Damaged Package
1d5cc826,2,Late Delivery
5b498f0d,5,None
ce80fc6a,1,None
40dc5693,2,None
60c3a65b,4,Late Delivery
a8035c8b,3,Damaged Package
8d175b16,3,Late Delivery
bfac6680,5,None
e37879cb,1,None
b7cb927b,1,None
1b938fff,3,None
75f426d6,5,None
cc058eab,5,None
8f399614,4,Damaged Package
d2b886a7,4,None
c2c23359,4,Late Delivery
d6b3bfa2,2,None
2baecf86,5,Damaged Package
6fe4c84d,5,Late Delivery
05bfc61e,4,Late Delivery
5a54f6eb,3,None
592ff13b,4,Damaged Package
01b7683a,2,None
828647a5,3,None
f67df431,5,Wrong Address
1bc94507,2,Damaged Package
654cfffc,2,None
7ac15a6f,3,None
ab71c15d,4,None
e78be983,4,Late Delivery
4c6575d0,1,Late Delivery
476f607e,3,None
8bc752c7,4,Damaged Package
20e381cb,2,None
a0553ce5,4,Wrong Address
aaf06467,4,Damaged Package
c643e99b,2,None
1c774272,3,Late Delivery
8c1d3f56,1,None
e9bbb22c,4,None
dba8a0a2,4,Damaged Package
88fe6eec,4,None
c37142e0,3,None
f3df8f03,2,Damaged Package
6253d077,2,None
f6d18a43,2,None
0445f6f8,2,None
1a7bf686,2,Late Delivery
d84f0a7b,2,Late Delivery
09d616d7,4,None
30f6652e,4,Late Delivery
04ec43e3,2,Damaged Package
878ca495,2,Damaged Package
183684a1,3,None
bd2b93b5,3,Late Delivery
8e00f236,5,Late Delivery
64b6b9cc,4,Late Delivery
a30465af,2,None
ffde8ba7,4,None
17597fdf,5,None
19805350,3,Late Delivery
ca452763,5,Late Delivery
0860303b,1,Late Delivery
38aaed85,3,None
e2b8ff86,4,None
964c77cc,3,None
868ddd48,5,None
8981a6d9,2,None
3f15b3f7,5,Wrong Address
bdbfebd7,5,None
0069b0a9,2,None
6a2967af,4,None
fbe2a184,4,None
9e9bdc45,3,None
55efe1b5,5,Late Delivery
bf778d57,3,None
7c501088,2,None
3bd83938,1,None
ad4cfaf5,4,Late Delivery
12793bc3,2,Late Delivery
cd6cb233,4,None
94dd92cd,3,Damaged Package
5d0fd69d,1,None
179d3b7c,5,Damaged Package
227e97aa,4,None
d50b38d4,5,None
8b0f37f5,3,None
0205ecd9,4,Late Delivery
6d511965,3,None
ffcc3e17,5,None
55bb69a2,3,None
24a11aa5,3,None
336937e8,3,Late Delivery
37ac512e,2,Damaged Package
b183683c,2,None
4f4bce6b,4,None
54ace5cf,3,None
