Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone
704044c4,2023-05-24,2023-05-29,Delivered,Hyderabad,C003,North
3c963367,2023-02-19,2023-02-20,Delivered,Chennai,C003,West
e13772c6,2023-04-03,2023-04-07,Delayed,Bangalore,C004,East
38a992f1,2023-05-22,2023-05-26,Delivered,Chennai,C009,South
55c1d54a,2023-03-15,2023-03-18,Delivered,Delhi,C010,East
7ea5a5da,2023-01-19,2023-01-23,Delivered,Ahmedabad,C001,Central
0bb18798,2023-04-09,2023-04-13,Delivered,Pune,C007,Central
96db8f85,2023-05-10,2023-05-12,Delivered,Delhi,C007,West
d74291c8,2023-04-26,2023-04-27,Delivered,Hyderabad,C004,West
2af0f6f8,2023-05-21,2023-05-24,Delivered,Hyderabad,C001,East
8b145f92,2023-03-13,2023-03-17,Delivered,Chennai,C003,Central
594feee0,2023-06-09,2023-06-11,Delivered,Chennai,C005,West
fe01b99a,2023-06-24,2023-06-27,Delivered,Kolkata,C002,West
8fd37ea9,2023-06-06,2023-06-07,Delivered,Mumbai,C007,Central
bcac6b70,2023-01-31,2023-02-01,Delivered,Kolkata,C010,Central
142d8f2b,2023-02-02,2023-02-03,Delivered,Delhi,C010,North
a85c0696,2023-01-25,2023-01-28,Cancelled,Kolkata,C007,West
087c656d,2023-04-11,2023-04-16,Delivered,Chennai,C010,East
8abfe3f3,2023-04-06,2023-04-09,Delayed,Pune,C005,South
2d832c05,2023-03-28,2023-03-29,Delivered,Kolkata,C010,South
18eacca1,2023-05-23,2023-05-25,Delivered,Bangalore,C006,Central
4753e2e1,2023-04-04,2023-04-07,Delivered,Ahmedabad,C001,East
c207e8fb,2023-02-06,2023-02-08,Delivered,Mumbai,C004,North
8933cd5a,2023-02-20,2023-02-25,Cancelled,Chennai,C004,West
b2c09850,2023-06-04,2023-06-05,Delivered,Pune,C008,North
af3125b0,2023-05-11,2023-05-12,Delivered,Hyderabad,C002,East
e8d3219a,2023-04-13,2023-04-15,Delivered,Ahmedabad,C001,North
56d4d5e2,2023-05-09,2023-05-14,Delivered,Kolkata,C007,Central
57599339,2023-01-11,2023-01-12,Delivered,Chennai,C006,South
ab76f376,2023-01-12,2023-01-15,Delivered,Hyderabad,C005,Central
ff0744cc,2023-01-10,2023-01-12,Delayed,Hyderabad,C008,West
db40ec60,2023-02-05,2023-02-10,Delivered,Delhi,C002,Central
71493fab,2023-03-27,2023-03-29,Delivered,Delhi,C002,East
6755aa6e,2023-05-02,2023-05-03,Delayed,Pune,C009,East
be475ddf,2023-05-13,2023-05-15,Delivered,Chennai,C001,West
70502e8c,2023-04-27,2023-04-30,Cancelled,Ahmedabad,C006,West
46e6a75a,2023-02-08,2023-02-09,Delivered,Pune,C003,South
6d420778,2023-06-05,2023-06-10,Delayed,Chennai,C005,North
c91e90e8,2023-05-12,2023-05-17,Delivered,Bangalore,C008,South
68303cdb,2023-02-05,2023-02-06,Delayed,Mumbai,C007,Central
46e6247d,2023-03-25,2023-03-30,Cancelled,Mumbai,C004,North
f455b7db,2023-06-06,2023-06-10,Delivered,Ahmedabad,C008,West
fba2dbbc,2023-03-23,2023-03-24,Cancelled,Chennai,C010,East
0dc2a2b0,2023-02-11,2023-02-12,Delivered,Delhi,C002,Central
72755618,2023-04-11,2023-04-14,Delivered,Ahmedabad,C007,South
85cb5b87,2023-06-07,2023-06-08,Delivered,Kolkata,C005,West
039327e8,2023-03-18,2023-03-21,Delivered,Pune,C006,North
51457928,2023-06-01,2023-06-02,Delivered,Bangalore,C003,North
29f5f7f7,2023-03-28,2023-03-31,Delivered,Mumbai,C010,East
cf5d6d4f,2023-05-10,2023-05-13,Delivered,Chennai,C007,West
d52688b2,2023-05-11,2023-05-15,Delayed,Delhi,C007,West
d68c73d8,2023-05-17,2023-05-22,Delayed,Delhi,C002,Central
d76f1f5b,2023-05-06,2023-05-08,Delivered,Delhi,C001,Central
b9a36a33,2023-05-25,2023-05-28,Delivered,Pune,C010,North
bb7b07ef,2023-03-18,2023-03-22,Delivered,Kolkata,C002,South
237a6466,2023-05-02,2023-05-05,Delivered,Hyderabad,C008,North
5b7699e2,2023-01-05,2023-01-07,Delivered,Ahmedabad,C010,Central
1d26b2f9,2023-04-05,2023-04-06,Delivered,Pune,C003,Central
51f9db2a,2023-03-26,2023-03-29,Delivered,Kolkata,C004,Central
f1434748,2023-06-22,2023-06-26,Cancelled,Delhi,C008,North
9caf14ca,2023-01-29,2023-02-03,Delivered,Chennai,C003,West
1be0bb16,2023-04-17,2023-04-18,Delivered,Ahmedabad,C006,South
08264c0a,2023-05-30,2023-06-04,Delivered,Bangalore,C002,South
da7b6766,2023-03-20,2023-03-22,Delivered,Kolkata,C003,Central
01952469,2023-06-26,2023-06-27,Delivered,Chennai,C001,East
9c8b707c,2023-06-11,2023-06-16,Delivered,Pune,C009,North
d1376dd5,2023-01-07,2023-01-11,Delivered,Pune,C004,West
c102a7de,2023-06-02,2023-06-06,Delivered,Ahmedabad,C006,Central
00d05330,2023-05-02,2023-05-07,Cancelled,Delhi,C007,East
a3578e15,2023-03-09,2023-03-10,Delayed,Bangalore,C002,Central
b63598ef,2023-06-17,2023-06-20,Delivered,Mumbai,C008,East
c94a10b4,2023-05-29,2023-05-31,Delivered,Mumbai,C009,South
ec856ab6,2023-05-28,2023-05-30,Delivered,Pune,C010,East
a7494ff9,2023-02-28,2023-03-04,Delivered,Chennai,C002,South
60153c7c,2023-01-14,2023-01-15,Delivered,Bangalore,C005,South
81a93498,2023-05-30,2023-05-31,Delivered,Chennai,C002,North
292a9dd3,2023-05-03,2023-05-05,Delivered,Bangalore,C005,East
1038e4cc,2023-02-13,2023-02-15,Delivered,Bangalore,C007,West
6c1a7d0b,2023-05-15,2023-05-17,Delivered,Pune,C006,West
880ef2d8,2023-06-11,2023-06-13,Cancelled,Chennai,C004,East
e2e600a5,2023-06-08,2023-06-13,Delayed,Pune,C002,North
3ac6264b,2023-04-08,2023-04-13,Delayed,Ahmedabad,C007,West
03f9df8a,2023-02-07,2023-02-12,Delivered,Bangalore,C010,Central
0c51ba45,2023-06-24,2023-06-29,Delayed,Kolkata,C009,West
fa3313ea,2023-03-04,2023-03-07,Delivered,Delhi,C001,North
ac253043,2023-01-09,2023-01-13,Delayed,Ahmedabad,C003,South
e1869526,2023-05-27,2023-05-29,Delivered,Bangalore,C007,South
e89c67c6,2023-06-29,2023-07-02,Delayed,Kolkata,C009,South
f4f017b5,2023-01-29,2023-02-01,Delivered,Bangalore,C005,North
75c1ae4d,2023-02-18,2023-02-21,Delayed,Kolkata,C007,South
a40a1d5f,2023-01-05,2023-01-10,Delayed,Chennai,C010,South
8a1b4a67,2023-04-23,2023-04-27,Delivered,Mumbai,C007,North
6121918a,2023-03-22,2023-03-23,Delivered,Hyderabad,C004,Central
2417a7b6,2023-04-18,2023-04-22,Cancelled,Ahmedabad,C005,West
d69abcd1,2023-02-08,2023-02-10,Delivered,Bangalore,C002,North
33d16c0c,2023-04-16,2023-04-18,Delayed,Hyderabad,C008,North
96ef936e,2023-06-26,2023-07-01,Delivered,Bangalore,C001,East
a53086b5,2023-02-22,2023-02-27,Delivered,Chennai,C002,South
ac734ae6,2023-04-16,2023-04-17,Delivered,Chennai,C003,Central
256d7932,2023-05-09,2023-05-11,Delivered,Kolkata,C007,East
0211273f,2023-06-06,2023-06-11,Delayed,Bangalore,C006,Central
516f2ef4,2023-05-01,2023-05-05,Delivered,Chennai,C007,South
7dd57689,2023-01-16,2023-01-17,Delivered,Chennai,C005,South
a9cb1634,2023-06-30,2023-07-01,Delivered,Bangalore,C004,South
40cbe3fc,2023-02-05,2023-02-07,Delivered,Kolkata,C007,West
41237f4b,2023-05-13,2023-05-16,Delayed,Kolkata,C003,Central
1f7e1a81,2023-02-23,2023-02-28,Cancelled,Kolkata,C010,Central
ff73b585,2023-05-24,2023-05-25,Delivered,Kolkata,C007,East
be88e835,2023-03-25,2023-03-29,Delayed,Mumbai,C002,North
52c75053,2023-06-19,2023-06-20,Delayed,Bangalore,C008,South
58841998,2023-05-03,2023-05-07,Delivered,Pune,C006,South
85a530df,2023-05-15,2023-05-18,Cancelled,Mumbai,C003,East
29cbfa04,2023-04-07,2023-04-09,Delivered,Chennai,C003,Central
dc858980,2023-03-22,2023-03-25,Delivered,Mumbai,C005,West
5d5d1766,2023-02-14,2023-02-16,Delayed,Ahmedabad,C003,Central
5b51e881,2023-04-28,2023-04-29,Delivered,Pune,C006,West
81955c78,2023-05-17,2023-05-20,Delayed,Pune,C002,West
e9e6fff9,2023-03-29,2023-04-03,Delayed,Pune,C008,Central
a00dd12a,2023-05-20,2023-05-23,Delivered,Kolkata,C009,South
21fce4b6,2023-04-01,2023-04-04,Delayed,Chennai,C007,West
16183674,2023-06-23,2023-06-24,Delivered,Mumbai,C003,East
6e5682a2,2023-06-24,2023-06-25,Delivered,Mumbai,C010,East
24a65eae,2023-06-14,2023-06-16,Delivered,Ahmedabad,C004,West
ec070311,2023-06-27,2023-07-01,Delayed,Bangalore,C010,South
4ced085b,2023-03-09,2023-03-12,Delivered,Mumbai,C002,West
46b48abd,2023-06-06,2023-06-10,Delivered,Ahmedabad,C009,East
6cd4b549,2023-05-04,2023-05-07,Delayed,Chennai,C005,East
366d7041,2023-02-19,2023-02-23,Delayed,Kolkata,C002,Central
cb248cec,2023-03-05,2023-03-07,Delayed,Bangalore,C010,South
b2f411bc,2023-03-13,2023-03-14,Delivered,Ahmedabad,C006,Central
46ea7c95,2023-05-23,2023-05-28,Delivered,Mumbai,C007,North
7283bdca,2023-03-18,2023-03-22,Delivered,Bangalore,C002,West
bdb39908,2023-02-27,2023-02-28,Delayed,Hyderabad,C001,Central
7f916f46,2023-03-18,2023-03-21,Delivered,Bangalore,C007,South
8eb5942f,2023-03-15,2023-03-18,Delivered,Pune,C001,West
365e0f62,2023-06-30,2023-07-04,Cancelled,Kolkata,C003,West
94bc001e,2023-02-23,2023-02-27,Delivered,Pune,C004,West
5cac8d2b,2023-06-26,2023-07-01,Cancelled,Hyderabad,C002,West
8ce95272,2023-06-30,2023-07-02,Delivered,Pune,C007,West
5f50ebbd,2023-05-06,2023-05-10,Delayed,Hyderabad,C005,South
adb06473,2023-03-23,2023-03-26,Delivered,Bangalore,C001,North
c2ebec05,2023-05-03,2023-05-08,Delivered,Chennai,C008,East
67c1c829,2023-03-31,2023-04-05,Delayed,Kolkata,C010,North
286966dd,2023-05-24,2023-05-27,Delayed,Chennai,C007,East
0055f406,2023-03-12,2023-03-15,Delayed,Kolkata,C004,Central
e7fe1e4a,2023-03-15,2023-03-16,Delivered,Ahmedabad,C002,West
1c7554a6,2023-02-01,2023-02-05,Delayed,Kolkata,C007,Central
b957862f,2023-05-27,2023-06-01,Delayed,Pune,C002,Central
2a825420,2023-06-23,2023-06-27,Delivered,Pune,C006,East
5aa498b2,2023-05-20,2023-05-23,Delayed,Chennai,C001,South
7d09346a,2023-04-08,2023-04-09,Delayed,Delhi,C007,West
66ca1b2b,2023-04-12,2023-04-17,Delivered,Ahmedabad,C007,Central
18494953,2023-03-30,2023-03-31,Delivered,Hyderabad,C004,North
d61842c8,2023-02-07,2023-02-09,Delivered,Pune,C004,West
6f5cab1b,2023-03-16,2023-03-21,Delivered,Ahmedabad,C010,South
73101290,2023-01-11,2023-01-12,Delivered,Pune,C005,West
9b9593d1,2023-03-15,2023-03-17,Delivered,Pune,C002,Central
ade6f876,2023-01-21,2023-01-22,Delivered,Bangalore,C009,North
ccb6d4db,2023-03-30,2023-04-02,Delivered,Chennai,C010,Central
b21fdf42,2023-04-24,2023-04-28,Delivered,Chennai,C004,South
c1dbb587,2023-06-17,2023-06-19,Delayed,Pune,C009,East
fea290b8,2023-03-07,2023-03-12,Delayed,Bangalore,C003,North
454ea712,2023-05-03,2023-05-07,Delivered,Pune,C009,South
21cd736c,2023-02-24,2023-02-25,Cancelled,Hyderabad,C001,South
78462b61,2023-02-21,2023-02-23,Delivered,Bangalore,C007,Central
857a610c,2023-05-18,2023-05-22,Delivered,Pune,C004,Central
0308dc5a,2023-03-11,2023-03-15,Delivered,Kolkata,C007,Central
82ac8916,2023-05-24,2023-05-25,Delivered,Delhi,C010,East
64d2a203,2023-06-28,2023-07-01,Delayed,Kolkata,C006,West
98453d07,2023-03-11,2023-03-15,Delayed,Delhi,C004,West
05eb19c1,2023-02-05,2023-02-09,Delivered,Bangalore,C004,Central
53c0a6f7,2023-01-28,2023-02-02,Delivered,Kolkata,C008,Central
65468d4b,2023-06-07,2023-06-11,Delivered,Hyderabad,C007,East
13dc4431,2023-05-31,2023-06-01,Delivered,Ahmedabad,C004,West
eb450a17,2023-03-03,2023-03-04,Delivered,Kolkata,C006,East
7361f9d5,2023-03-04,2023-03-06,Delivered,Chennai,C006,South
fec27259,2023-01-13,2023-01-14,Delayed,Ahmedabad,C001,West
171eada0,2023-06-21,2023-06-25,Delayed,Ahmedabad,C002,Central
90bbfc1d,2023-05-16,2023-05-20,Delivered,Delhi,C004,North
997eab95,2023-02-27,2023-03-01,Delayed,Delhi,C006,South
b57ab2d4,2023-06-13,2023-06-17,Delivered,Pune,C006,North
f2d43a27,2023-03-01,2023-03-04,Delivered,Hyderabad,C001,East
61f6d26a,2023-01-14,2023-01-15,Delivered,Delhi,C008,East
6f277e73,2023-01-26,2023-01-29,Delivered,Delhi,C002,East
415ee528,2023-04-16,2023-04-19,Cancelled,Pune,C005,Central
47014059,2023-03-26,2023-03-31,Delivered,Hyderabad,C004,East
a81b5bc3,2023-05-01,2023-05-05,Delivered,Kolkata,C005,North
0d20c3b1,2023-01-26,2023-01-28,Delivered,Bangalore,C005,South
cc10677b,2023-06-24,2023-06-28,Delivered,Kolkata,C010,Central
57d4add4,2023-02-05,2023-02-06,Delayed,Chennai,C008,South
a704fcbb,2023-01-02,2023-01-05,Delivered,Chennai,C010,East
481993c6,2023-05-21,2023-05-25,Delivered,Delhi,C007,West
88ec7355,2023-02-10,2023-02-11,Delivered,Ahmedabad,C009,Central
0026ed25,2023-04-15,2023-04-20,Delivered,Chennai,C001,East
921adfb2,2023-06-17,2023-06-19,Delivered,Bangalore,C006,Central
29cc87dd,2023-05-02,2023-05-06,Delayed,Delhi,C006,West
5960e55c,2023-05-03,2023-05-05,Delivered,Pune,C002,North
87122314,2023-06-16,2023-06-18,Delayed,Chennai,C008,North
94c28afe,2023-02-21,2023-02-24,Delayed,Ahmedabad,C006,North
37222d5e,2023-03-15,2023-03-20,Delayed,Pune,C010,West
af987719,2023-03-24,2023-03-25,Delivered,Mumbai,C009,South
d7f7b105,2023-03-15,2023-03-20,Delivered,Mumbai,C010,West
b2ccccc3,2023-06-15,2023-06-19,Delivered,Mumbai,C005,West
1089d474,2023-01-16,2023-01-17,Delayed,Pune,C007,East
6aa03e6c,2023-01-23,2023-01-26,Delivered,Mumbai,C006,North
34ead8a1,2023-06-16,2023-06-20,Delivered,Kolkata,C005,Central
44dc6683,2023-05-27,2023-05-31,Delivered,Mumbai,C006,South
44ef06c3,2023-03-01,2023-03-03,Delivered,Delhi,C004,Central
766f04f6,2023-05-17,2023-05-18,Delivered,Hyderabad,C003,East
b7c6a315,2023-01-10,2023-01-12,Delivered,Kolkata,C001,East
078d3e35,2023-02-14,2023-02-15,Delayed,Ahmedabad,C001,South
99bdbd6b,2023-04-17,2023-04-21,Delivered,Hyderabad,C006,Central
72d0dd48,2023-02-15,2023-02-18,Delivered,Delhi,C009,South
7dc35c49,2023-01-10,2023-01-13,Delivered,Ahmedabad,C008,South
f61a657c,2023-04-12,2023-04-14,Delivered,Delhi,C002,North
f6495505,2023-05-07,2023-05-08,Delivered,Bangalore,C009,Central
5a0a9d0c,2023-02-17,2023-02-19,Delayed,Ahmedabad,C008,North
659f558b,2023-03-16,2023-03-17,Delivered,Kolkata,C009,North
aeba491c,2023-01-10,2023-01-13,Delayed,Hyderabad,C004,North
d38978a6,2023-01-03,2023-01-07,Delivered,Mumbai,C009,West
3af23d86,2023-03-18,2023-03-19,Delivered,Delhi,C002,East
d9e329d8,2023-05-26,2023-05-29,Delayed,Mumbai,C001,East
79a73324,2023-06-04,2023-06-08,Delivered,Ahmedabad,C009,West
bd67eed7,2023-01-28,2023-02-01,Delivered,Hyderabad,C010,South
4ffbf9a2,2023-03-27,2023-04-01,Delivered,Pune,C008,Central
f8e0bf07,2023-03-14,2023-03-16,Delivered,Kolkata,C007,Central
d5a8faa8,2023-04-27,2023-04-30,Delayed,Chennai,C008,Central
a58dabd4,2023-06-14,2023-06-16,Delivered,Pune,C001,North
7a26ab2c,2023-05-20,2023-05-21,Delayed,Ahmedabad,C009,Central
3bfa896d,2023-05-15,2023-05-16,Delayed,Ahmedabad,C010,Central
e3faa167,2023-05-07,2023-05-11,Delivered,Pune,C009,Central
8f981ac6,2023-02-04,2023-02-07,Delayed,Chennai,C009,East
ceb6358e,2023-05-10,2023-05-13,Delivered,Ahmedabad,C006,West
6d1a02c7,2023-04-30,2023-05-02,Cancelled,Ahmedabad,C004,South
1100f9c9,2023-03-11,2023-03-13,Delivered,Delhi,C002,West
a44b4d80,2023-02-19,2023-02-22,Delayed,Bangalore,C004,Central
15b7c5bc,2023-01-29,2023-02-02,Delivered,Ahmedabad,C007,South
2ef71bcb,2023-03-26,2023-03-30,Delivered,Mumbai,C001,South
5162e033,2023-02-11,2023-02-15,Delivered,Delhi,C009,West
2bba0a76,2023-04-28,2023-05-03,Delayed,Bangalore,C003,West
f4f06431,2023-06-15,2023-06-17,Delivered,Mumbai,C004,West
6c74648f,2023-03-07,2023-03-11,Delivered,Hyderabad,C005,West
dd56d59a,2023-02-17,2023-02-20,Delayed,Pune,C003,North
474c5474,2023-01-04,2023-01-09,Delivered,Pune,C004,East
975bcb42,2023-03-28,2023-04-01,Cancelled,Chennai,C005,East
388d035d,2023-03-17,2023-03-18,Delayed,Bangalore,C001,Central
e9eb4ba7,2023-05-26,2023-05-31,Cancelled,Mumbai,C009,North
195974d4,2023-06-22,2023-06-27,Delayed,Ahmedabad,C010,South
2f5763d0,2023-02-19,2023-02-21,Delivered,Delhi,C010,West
729604ba,2023-02-14,2023-02-15,Delivered,Mumbai,C004,Central
557b1cd5,2023-06-06,2023-06-11,Delayed,Delhi,C009,South
e0c351d1,2023-06-13,2023-06-18,Delivered,Pune,C004,East
b74d079c,2023-04-14,2023-04-16,Delivered,Chennai,C001,South
1fa3d775,2023-04-20,2023-04-23,Delivered,Ahmedabad,C005,West
c1aa6216,2023-05-12,2023-05-15,Cancelled,Chennai,C009,West
1108e63a,2023-03-25,2023-03-26,Delivered,Mumbai,C003,East
8d75f54a,2023-01-23,2023-01-25,Delivered,Mumbai,C005,West
485780f7,2023-04-13,2023-04-17,Delivered,Delhi,C003,North
4b560c41,2023-06-21,2023-06-23,Delivered,Delhi,C003,Central
a1228925,2023-01-25,2023-01-29,Delivered,Bangalore,C001,East
7490a687,2023-02-17,2023-02-20,Delivered,Pune,C002,East
a7f3687e,2023-02-05,2023-02-06,Delivered,Bangalore,C002,South
940ca8bc,2023-05-03,2023-05-07,Delayed,Bangalore,C009,East
7124b81f,2023-03-24,2023-03-27,Delivered,Mumbai,C007,Central
18a62b81,2023-03-05,2023-03-10,Delayed,Kolkata,C008,North
830f537e,2023-01-02,2023-01-03,Delayed,Kolkata,C002,South
4447a6e6,2023-03-08,2023-03-12,Delivered,Kolkata,C009,Central
ce2b04ed,2023-04-09,2023-04-11,Delivered,Kolkata,C003,East
1fd2af91,2023-03-02,2023-03-06,Delivered,Bangalore,C010,West
e7796c28,2023-04-25,2023-04-30,Delayed,Mumbai,C002,West
9372dd6e,2023-03-10,2023-03-11,Delivered,Kolkata,C001,Central
57a71a5b,2023-03-26,2023-03-27,Delivered,Ahmedabad,C009,North
c869ff12,2023-03-19,2023-03-21,Delivered,Chennai,C008,West
d1be1948,2023-05-30,2023-06-01,Delivered,Hyderabad,C004,Central
21396599,2023-05-27,2023-05-31,Delivered,Chennai,C007,South
911f3511,2023-01-03,2023-01-08,Delivered,Mumbai,C003,East
f2cb7b4c,2023-03-08,2023-03-10,Delayed,Mumbai,C003,North
4de3e302,2023-06-17,2023-06-22,Delivered,Hyderabad,C004,North
59579f4b,2023-04-03,2023-04-07,Delivered,Delhi,C002,South
43579931,2023-06-27,2023-06-29,Delivered,Delhi,C010,North
c6573942,2023-03-02,2023-03-05,Delayed,Ahmedabad,C004,Central
f7bb1d7e,2023-01-16,2023-01-18,Delivered,Delhi,C010,North
9b2f47ae,2023-06-20,2023-06-22,Delayed,Bangalore,C003,North
e2e2666e,2023-01-31,2023-02-05,Delivered,Delhi,C008,North
a640e4a6,2023-04-30,2023-05-01,Delivered,Pune,C002,Central
c0aec8bc,2023-03-20,2023-03-23,Delivered,Bangalore,C009,East
d237e856,2023-02-10,2023-02-13,Delivered,Bangalore,C003,West
6c491f9e,2023-04-14,2023-04-15,Delivered,Ahmedabad,C004,North
98d31e26,2023-06-25,2023-06-28,Delivered,Delhi,C010,South
38770cd2,2023-05-09,2023-05-12,Delayed,Delhi,C010,South
893dc928,2023-06-30,2023-07-05,Delivered,Ahmedabad,C003,Central
d8c13db8,2023-03-21,2023-03-22,Delivered,Hyderabad,C003,East
278fef94,2023-06-26,2023-06-30,Delivered,Kolkata,C008,North
319dcc79,2023-01-31,2023-02-04,Delivered,Ahmedabad,C008,Central
25f7bb41,2023-06-13,2023-06-17,Delivered,Hyderabad,C006,West
2abf5208,2023-03-17,2023-03-21,Delivered,Bangalore,C004,East
92eb5c70,2023-04-05,2023-04-08,Delivered,Hyderabad,C001,East
54204bc1,2023-06-07,2023-06-10,Delivered,Bangalore,C004,Central
1f7a152b,2023-02-26,2023-03-03,Delivered,Mumbai,C008,South
d2c868c0,2023-02-26,2023-03-02,Delivered,Bangalore,C006,East
58c1bc33,2023-02-04,2023-02-09,Delivered,Bangalore,C002,South
9479b1fe,2023-05-03,2023-05-06,Delivered,Hyderabad,C003,East
43341566,2023-02-09,2023-02-10,Cancelled,Kolkata,C007,East
fbf4c8cc,2023-04-27,2023-04-29,Delivered,Mumbai,C004,East
02f95bc4,2023-06-05,2023-06-09,Delivered,Chennai,C004,West
43f76b9d,2023-04-06,2023-04-10,Delivered,Chennai,C005,South
a5125e33,2023-04-17,2023-04-20,Delayed,Kolkata,C008,West
56ddf27d,2023-06-29,2023-07-01,Delayed,Chennai,C007,South
768f9f5a,2023-05-21,2023-05-26,Delivered,Mumbai,C009,West
3b9f4dee,2023-05-01,2023-05-06,Cancelled,Delhi,C005,West
fe48498d,2023-05-18,2023-05-20,Delivered,Mumbai,C001,West
538585d9,2023-06-20,2023-06-25,Delivered,Hyderabad,C004,Central
7714b4d4,2023-02-25,2023-03-01,Delayed,Ahmedabad,C006,West
da9627f7,2023-03-05,2023-03-09,Delayed,Pune,C006,East
b97955de,2023-06-24,2023-06-27,Delivered,Bangalore,C009,North
cac0141e,2023-06-02,2023-06-06,Delivered,Bangalore,C010,West
c7f0a6a0,2023-01-21,2023-01-24,Delivered,Ahmedabad,C005,North
33d2b3f3,2023-05-15,2023-05-20,Delivered,Hyderabad,C005,North
c3b5ec74,2023-04-25,2023-04-26,Delayed,Hyderabad,C006,East
475eb99a,2023-05-16,2023-05-17,Delivered,Pune,C006,North
40c96284,2023-06-30,2023-07-01,Delivered,Pune,C003,North
c961d979,2023-04-03,2023-04-04,Delivered,Bangalore,C006,North
22886770,2023-01-20,2023-01-21,Delivered,Pune,C008,South
09060085,2023-05-25,2023-05-30,Delivered,Pune,C006,West
68a94af4,2023-01-29,2023-02-02,Delivered,Pune,C005,West
80fad2b9,2023-01-16,2023-01-17,Cancelled,Ahmedabad,C003,North
c1162498,2023-05-21,2023-05-25,Delayed,Kolkata,C001,East
5dc328d3,2023-05-10,2023-05-15,Delivered,Delhi,C005,South
4e37bf1c,2023-02-21,2023-02-26,Delayed,Pune,C006,East
ea734968,2023-05-27,2023-05-28,Delayed,Delhi,C006,East
99e0afe6,2023-05-18,2023-05-22,Delayed,Delhi,C006,North
f627f7cb,2023-02-08,2023-02-13,Delivered,Hyderabad,C003,Central
00e97cee,2023-02-12,2023-02-17,Delivered,Pune,C004,North
0a6f40a8,2023-03-25,2023-03-26,Delivered,Bangalore,C003,Central
cd88ac6c,2023-05-14,2023-05-17,Delivered,Kolkata,C002,South
73ccf1a4,2023-04-24,2023-04-28,Delivered,Bangalore,C008,Central
370e4ef1,2023-01-30,2023-02-01,Delivered,Pune,C007,North
bd2fac37,2023-06-24,2023-06-26,Delivered,Bangalore,C008,North
62937e6b,2023-02-22,2023-02-26,Delayed,Pune,C006,East
13950b95,2023-05-30,2023-06-04,Delivered,Kolkata,C007,North
7287081b,2023-05-06,2023-05-10,Delivered,Mumbai,C001,North
bd732a50,2023-01-24,2023-01-25,Cancelled,Kolkata,C010,West
6ca88ca2,2023-05-11,2023-05-13,Delayed,Ahmedabad,C005,West
435bd583,2023-04-25,2023-04-29,Delayed,Mumbai,C004,East
bea42e47,2023-01-15,2023-01-16,Cancelled,Chennai,C010,Central
b595f1e5,2023-04-27,2023-04-30,Delivered,Mumbai,C003,Central
921c1749,2023-02-03,2023-02-07,Cancelled,Delhi,C002,West
37a6a6cf,2023-05-12,2023-05-16,Delivered,Ahmedabad,C009,South
171b4e52,2023-04-17,2023-04-21,Delivered,Delhi,C008,West
ced7e67c,2023-04-27,2023-04-28,Delivered,Ahmedabad,C010,South
77b10fb6,2023-05-25,2023-05-28,Delivered,Kolkata,C002,Central
147fa85a,2023-01-15,2023-01-17,Delivered,Delhi,C006,West
d222bc4e,2023-05-24,2023-05-29,Delivered,Delhi,C003,North
2f54894a,2023-04-29,2023-05-02,Delayed,Chennai,C003,South
d093c741,2023-06-22,2023-06-25,Delivered,Delhi,C005,South
69b7db2d,2023-03-20,2023-03-23,Delivered,Hyderabad,C007,South
fdd4fa24,2023-01-06,2023-01-09,Delayed,Hyderabad,C007,Central
0e5d464f,2023-04-12,2023-04-16,Delivered,Hyderabad,C010,East
2cef0bf5,2023-03-07,2023-03-09,Delivered,Mumbai,C001,North
1f57bdf8,2023-01-01,2023-01-02,Delivered,Kolkata,C007,West
fbd71629,2023-02-25,2023-03-01,Delivered,Kolkata,C007,South
a2be3ae5,2023-05-29,2023-05-30,Delivered,Bangalore,C006,Central
d41e4bb2,2023-01-19,2023-01-20,Delayed,Chennai,C006,South
f48e9da1,2023-01-12,2023-01-13,Delivered,Hyderabad,C002,West
912ab961,2023-04-19,2023-04-21,Delivered,Hyderabad,C003,North
4d15d536,2023-03-30,2023-04-02,Delayed,Delhi,C003,South
5a3a5caa,2023-06-29,2023-07-04,Delayed,Hyderabad,C003,Central
3407b2ce,2023-01-17,2023-01-22,Delivered,Delhi,C002,Central
836728a6,2023-05-19,2023-05-22,Delivered,Delhi,C009,East
7df6f3c5,2023-01-16,2023-01-19,Delivered,Bangalore,C006,Central
48e06dbd,2023-01-18,2023-01-20,Delivered,Mumbai,C002,East
edbb6530,2023-05-01,2023-05-06,Delivered,Delhi,C003,North
5cdfd697,2023-01-09,2023-01-13,Delivered,Delhi,C010,West
f2e4785b,2023-03-15,2023-03-17,Cancelled,Kolkata,C006,East
00df4c4e,2023-04-15,2023-04-20,Delivered,Bangalore,C004,South
5cdd9004,2023-02-16,2023-02-20,Delivered,Delhi,C007,South
