Order_ID,Distance_km,Fuel_Charge,Total_Delivery_Cost
d548a5b3,23.42,44.29,67.26
f288291f,11.77,22.26,35.23
1a89807f,36.09,68.25,95.46
aedfb662,45.62,86.27,117.9
bbe76c98,2.12,4.01,37.21
3e471ff1,28.7,54.27,93.81
63f06ad2,37.15,70.25,116.17
2338dec4,45.55,86.14,116.15
8f1e10cb,19.2,36.31,52.05
01d729fb,45.54,86.12,112.26
a48011e4,41.63,78.73,94.94
1ecb2d37,27.21,51.46,68.75
9f3c1061,14.33,27.1,37.17
5c7994dd,33.34,63.05,110.24
9253ba24,14.51,27.44,67.25
0e7065c4,18.74,35.44,49.45
e6c1890d,24.42,46.18,92.98
a392d1cb,25.9,48.98,93.79
5b4a44db,11.08,20.95,67.35
eb2cb82c,35.3,66.76,80.65
85297969,49.61,93.82,107.02
47737a73,13.71,25.93,38.64
132e2f83,28.62,54.12,102.8
b037652b,23.83,45.07,81.49
3f908d53,16.77,31.71,48.83
d68ff8d9,22.15,41.89,89.06
c33ee6a3,37.17,70.29,98.02
c8bf61e3,21.91,41.43,82.85
d64fe61e,26.32,49.77,85.22
1fc5d4c5,24.91,47.11,83.1
74d66cbe,28.65,54.18,81.77
807f5826,15.98,30.22,56.02
3bca4ede,26.47,50.06,66.54
af76a830,8.47,16.02,28.85
616fc0b0,37.59,71.09,118.21
68a54192,7.32,13.84,61.3
286bc082,39.68,75.04,110.69
9503bb8b,41.63,78.73,104.25
9e418379,2.91,5.5,16.5
0ce67a44,41.88,79.2,107.11
c6ce1af1,33.11,62.61,98.97
951d1c36,6.65,12.58,34.59
d0a23cf8,49.9,94.37,118.07
6268946c,31.54,59.65,88.54
597091d6,21.24,40.17,69.97
9565be3a,44.49,84.14,123.85
ff7ca2d4,4.0,7.56,37.55
5ac2c492,36.43,68.89,112.7
8967e725,8.9,16.83,46.14
ba676fa8,28.52,53.93,65.21
0486aa95,6.61,12.5,28.16
7b255cd0,34.6,65.43,104.16
7b18deb7,24.32,45.99,74.06
565dd52f,2.32,4.39,32.84
95fcd00d,5.43,10.27,59.39
e8ede705,35.75,67.61,100.47
dcde41de,21.17,40.03,54.71
d3e87601,34.26,64.79,92.14
03ed825f,20.71,39.16,71.61
339a6ba4,19.36,36.61,48.11
9057de67,43.04,81.39,105.97
479eabf7,43.03,81.37,130.08
98cb4ed5,46.15,87.27,127.32
1d083e5c,41.51,78.5,103.39
d02d1b13,8.12,15.36,35.84
9195c8a3,5.19,9.81,31.14
d6140489,4.8,9.08,52.22
6ef6749e,49.05,92.76,118.83
3ccd0e2e,26.06,49.28,93.01
16af25ad,7.53,14.24,60.59
43453ba4,28.13,53.2,81.77
55dda70a,36.09,68.25,116.06
c91046aa,6.54,12.37,34.37
349ff7c5,18.63,35.23,55.63
a284ba6c,11.02,20.84,35.13
30c1a907,48.82,92.32,112.15
95dc2975,17.27,32.66,73.57
d8157d1e,35.14,66.45,92.6
d2ddd7f3,46.08,87.14,103.07
d7caa946,43.43,82.13,96.41
e6b4fba8,20.91,39.54,69.15
a0cb17c9,16.92,32.0,63.57
462762a1,40.84,77.23,119.01
d2c5d5a1,11.85,22.41,61.0
c673949b,36.43,68.89,85.57
6ce079cf,42.09,79.6,100.68
be52a478,42.76,80.86,118.61
f6bce11f,2.43,4.6,21.82
b96c9f97,25.99,49.15,91.28
75643baf,19.16,36.23,72.52
ad0edc87,48.99,92.65,124.1
32d0fa4a,28.12,53.18,88.95
378219c2,22.52,42.59,56.58
ff7857b5,13.73,25.96,57.88
4eff6b70,42.59,80.54,108.59
414926e1,17.33,32.77,63.29
54121d92,41.68,78.82,102.33
19823c2e,44.8,84.72,113.45
f5b79dbc,4.79,9.06,54.39
6933ca3b,26.48,50.08,73.87
69859322,22.18,41.94,53.74
bb2c1514,20.87,39.47,59.73
28c496c2,19.83,37.5,65.67
325731c9,27.54,52.08,83.42
cf398d59,8.25,15.6,42.69
c211c03f,43.82,82.87,125.93
e2836bce,28.78,54.43,101.04
63ea679e,18.66,35.29,64.76
23d46755,13.67,25.85,38.89
05f2eab0,31.6,59.76,86.6
c49a1061,39.76,75.19,92.44
b95dfa1a,23.16,43.8,65.14
7547295a,49.26,93.16,136.48
02440783,27.71,52.4,83.81
99874d97,48.99,92.65,135.79
a8979e20,48.2,91.15,140.58
e92fd3b5,30.79,58.23,90.04
07e0f7ff,29.9,56.54,103.03
c311a570,7.07,13.37,50.71
447e8c15,46.61,88.14,102.21
ed013212,40.55,76.68,103.4
be9ca542,26.02,49.21,85.57
a92e95f4,16.71,31.6,69.81
117b0efd,42.25,79.9,124.33
aaa8001e,15.99,30.24,65.73
65563be8,28.01,52.97,66.57
aa80b7c8,11.54,21.82,37.52
4dc77c60,40.62,76.82,99.95
6f9ae7f3,38.13,72.11,93.87
c83a483c,16.01,30.28,49.14
0179982b,7.63,14.43,49.12
c0154f5a,10.5,19.86,47.05
bd2ecfae,31.59,59.74,97.14
dede4d12,9.2,17.4,42.88
ae658ece,17.37,32.85,53.81
08a77f6b,42.28,79.96,111.98
c1f1fcb6,5.93,11.21,25.08
6362050f,29.9,56.54,106.09
f5156b5f,21.19,40.07,76.3
44e5cdeb,7.78,14.71,29.6
ee8d0bcb,26.45,50.02,84.92
459e36f3,26.8,50.68,63.66
2a19d2cb,20.15,38.11,68.36
60dce10e,4.66,8.81,30.44
7ff4071d,11.93,22.56,60.59
6a8c8fc1,21.43,40.53,70.01
6d00ea61,15.31,28.95,70.38
92d04da6,9.71,18.36,37.55
a452e386,25.37,47.98,84.23
5db0f068,21.08,39.86,77.37
0c97df9c,33.92,64.15,93.25
25b12406,28.9,54.65,98.98
4bd006fd,10.15,19.19,35.06
566837d1,35.01,66.21,106.55
afedc6a6,24.34,46.03,61.31
56ef67a7,7.45,14.09,30.37
4deb8aab,2.89,5.47,23.53
ea980429,32.07,60.65,97.09
db3d37a1,31.7,59.95,95.51
17ab92c2,41.38,78.25,106.09
abf7a0e2,38.6,73.0,95.58
789d46fc,44.12,83.44,117.95
361c19c6,16.04,30.33,46.1
fe2f3983,21.83,41.28,76.43
6c55c281,4.97,9.4,19.88
32ecf5fd,21.74,41.11,56.89
000e3d4e,12.55,23.73,62.05
1d04524a,40.66,76.89,121.85
01e732f6,33.5,63.35,76.37
3a29ab3e,39.52,74.74,110.29
cfc71c59,30.44,57.57,70.05
2fa2ee90,30.7,58.06,103.22
47e634f2,13.29,25.13,50.8
69b03de1,34.15,64.58,104.23
971b02bb,8.91,16.85,33.76
4253dd4e,15.24,28.82,73.27
b11f2416,10.64,20.12,47.29
a8c0356f,47.58,89.98,108.33
6199de0f,45.11,85.31,118.21
0c1fb02c,43.99,83.19,104.72
316d1f62,48.09,90.94,112.42
69608bfc,31.4,59.38,73.96
efa87c5f,44.95,85.01,103.57
3d809aaf,16.01,30.28,72.19
c24889d1,20.47,38.71,69.65
fe23d100,24.41,46.16,70.36
04f243f7,6.29,11.9,59.07
f678d368,41.59,78.65,120.55
30a90fcf,7.72,14.6,37.01
3042b4ab,40.38,76.36,90.79
e5f301c2,46.27,87.5,104.87
83cc4a73,29.26,55.33,92.34
4278ccc3,9.96,18.84,51.36
08237a2e,22.96,43.42,92.65
efaa10bc,8.66,16.38,26.92
6cefb324,7.71,14.58,59.65
c1285d32,38.29,72.41,82.98
c649f7f2,20.87,39.47,66.46
4530f6a4,2.01,3.8,50.46
6afd2629,4.33,8.19,44.53
5fec787b,41.25,78.01,111.34
d92b7d96,31.75,60.04,82.58
ba6fb7d3,42.54,80.45,129.1
261712b5,15.14,28.63,45.36
4e398cac,17.09,32.32,53.12
2eaa76be,31.61,59.78,87.9
48b6767a,33.93,64.17,79.22
f13a6847,3.27,6.18,33.12
493524a5,45.55,86.14,97.71
5b6fec5c,40.36,76.33,123.29
accb1170,8.33,15.75,38.64
54fb0572,2.5,4.73,40.08
93ae3cd4,38.92,73.6,118.42
98106b17,45.34,85.74,128.47
98c5b8f3,17.46,33.02,77.96
78980c4c,17.4,32.91,71.72
d1bc87a7,26.7,50.49,68.24
9b766905,34.38,65.02,89.68
6c131531,33.09,62.58,93.06
438df3f4,38.13,72.11,95.59
21099001,7.47,14.13,62.34
6fc6bcac,26.95,50.97,93.24
8cbaa2ac,26.3,49.74,91.7
5a52a891,47.59,90.0,114.44
15e6aa29,46.08,87.14,127.33
f2ade415,38.02,71.9,106.46
ae10c6c7,44.09,83.38,108.39
674092aa,37.79,71.46,93.79
59f3b1bd,36.58,69.18,110.73
37cc7ffa,12.35,23.36,57.23
cf39723a,31.63,59.82,71.3
631cef1f,45.97,86.93,97.8
b2f048e5,38.01,71.88,115.56
15026bb5,31.03,58.68,72.27
6cf02600,14.39,27.21,57.98
facd217b,34.57,65.38,99.73
ef5afd00,18.66,35.29,81.93
1afaba39,5.13,9.7,40.28
7259bdcf,13.49,25.51,43.27
ac2b25c3,20.68,39.11,59.54
420ee061,49.84,94.25,106.2
f1b7976b,38.49,72.79,91.67
f4c40a2f,15.42,29.16,71.77
be8b90f7,38.59,72.98,113.26
df0b8d5a,19.17,36.25,49.53
314a6b40,31.18,58.96,88.14
a86e7882,38.7,73.19,95.26
9b63c21d,37.56,71.03,107.03
264e6919,8.72,16.49,64.94
fd1a1744,41.63,78.73,113.96
bade9307,46.3,87.56,127.39
dd137c6f,13.2,24.96,50.89
ed0e9f0a,17.81,33.68,44.99
e696a6ca,47.03,88.94,115.66
133d4ee4,49.22,93.08,123.51
f285407f,23.77,44.95,74.66
5506d0c5,3.66,6.92,26.26
0d369dcf,46.78,88.47,117.47
2b3a45dd,3.22,6.09,44.81
482da42f,17.85,33.76,56.22
8e854caf,6.31,11.93,47.29
0001ff66,26.56,50.23,66.36
ba54b854,3.8,7.19,28.31
f8651d25,12.82,24.24,69.6
f0400f2b,24.02,45.42,80.48
0302083c,5.56,10.51,23.94
12a745f5,25.06,47.39,67.98
4ac0ca73,14.73,27.86,77.62
94b2da15,14.81,28.01,48.81
24a8c611,46.98,88.84,122.06
df0b8ff3,35.13,66.43,98.44
8773fcb6,46.62,88.16,114.25
09a5bc0c,29.63,56.03,67.38
3a738042,45.54,86.12,107.49
3630ef65,42.2,79.8,127.93
e4336cf5,49.9,94.37,105.14
77423e23,26.15,49.45,88.08
32ce6f29,35.41,66.96,112.67
b3279e1a,9.71,18.36,58.86
2b62a5a8,47.1,89.07,112.0
16175735,21.14,39.98,70.8
f6691a35,46.0,86.99,131.69
c314be39,6.83,12.92,61.94
63111ab4,26.73,50.55,64.43
867c9b3b,2.07,3.91,18.88
55946a50,21.97,41.55,89.78
0bd30919,5.99,11.33,56.23
6dd4f56c,23.56,44.55,62.99
a6068528,28.68,54.24,103.04
4ecb2d38,42.91,81.15,99.51
fdf8922b,16.18,30.6,44.14
cd020026,29.21,55.24,92.52
dc597d29,5.19,9.81,41.4
739c8632,45.85,86.71,106.3
49187245,23.68,44.78,91.91
84e0e4b2,14.12,26.7,52.87
23d47225,24.24,45.84,71.96
184d5f2a,25.11,47.49,82.76
a404e7f7,37.68,71.26,90.49
e1e71875,48.78,92.25,125.72
1fbbf351,10.93,20.67,45.23
d3433dd3,4.62,8.74,46.54
416f0d56,33.47,63.3,83.21
95df5263,44.46,84.08,101.5
dc1c3fdf,29.12,55.07,75.06
0bd1b342,5.83,11.03,58.47
11147463,22.25,42.08,86.05
7692adab,33.43,63.22,106.38
aa830b1e,17.75,33.57,74.8
674294e6,42.56,80.49,115.97
4534581a,12.79,24.19,38.13
99bcd8c3,19.5,36.88,59.87
7c7560f2,45.99,86.97,119.44
6a0aba26,29.53,55.84,70.07
96d8019b,2.3,4.35,15.55
f9bed7ed,13.71,25.93,39.67
a7397bb3,38.16,72.16,86.48
fb1e73ae,4.5,8.51,22.89
2457a04f,49.67,93.93,111.54
316715be,45.1,85.29,115.25
04f2b5be,12.74,24.09,45.51
e987de2b,44.98,85.06,129.47
9592feb6,35.57,67.27,112.32
fc995080,22.42,42.4,89.21
7cfc13d4,11.41,21.58,50.43
790aedbb,11.61,21.96,62.92
9c2a7f86,30.52,57.72,91.36
af854506,21.97,41.55,57.32
2117bbba,30.57,57.81,93.24
e57981ba,17.85,33.76,77.24
4533551d,13.04,24.66,48.58
c22bb7bb,42.15,79.71,119.58
68eac1a1,46.16,87.29,128.27
21efaf6a,35.85,67.8,103.54
dff535d1,9.76,18.46,63.79
599e2dbc,6.43,12.16,27.95
14750e60,27.88,52.72,96.46
6fbc2109,28.42,53.75,88.18
44689845,32.68,61.8,106.03
60339f30,45.5,86.05,117.36
e4c87164,33.05,62.5,85.62
721dc12e,45.98,86.95,132.84
95fafc52,7.65,14.47,59.57
8bfc95e3,36.04,68.16,88.87
48584bd5,46.52,87.97,127.73
850dbdb5,24.21,45.78,59.43
0871a8ae,48.44,91.61,105.05
d5230a14,28.52,53.93,84.39
bb3d9763,47.26,89.37,100.8
727023cf,37.93,71.73,99.08
f770a067,23.97,45.33,86.96
08a599b4,3.65,6.9,52.48
c8ba33e4,33.55,63.45,83.64
c31b4633,14.21,26.87,39.95
e2b9879c,15.86,29.99,65.22
9e513bc6,2.95,5.58,26.17
fcc06d2d,28.77,54.41,65.35
ed3808c8,15.89,30.05,45.3
9be61de2,49.15,92.95,140.48
5f591481,37.95,71.77,116.77
4783d3d6,19.16,36.23,79.41
3bc683fa,16.13,30.5,54.08
c66b3685,36.32,68.68,107.26
ceaca3da,14.2,26.85,75.13
954bf8b1,23.5,44.44,77.14
30e189c1,9.7,18.34,41.66
8f7f4ad1,14.2,26.85,68.82
1fb370cc,6.72,12.71,39.92
f6c76cf6,22.5,42.55,75.64
51f1b0f8,46.49,87.92,119.57
d2f50a83,6.84,12.94,31.64
346bc27a,22.99,43.48,53.51
4552d3c7,16.32,30.86,80.81
01fe4a60,19.42,36.73,63.4
635b2075,39.03,73.81,95.16
46e92db7,22.88,43.27,83.91
c48e5374,33.22,62.82,96.52
0d51b637,48.67,92.04,137.26
2ce720c8,31.59,59.74,100.98
1cad4e2c,18.19,34.4,55.67
fbac9d47,21.09,39.88,73.57
8605ec0b,35.4,66.95,97.06
f462bf4c,35.33,66.81,115.01
385a4d17,19.67,37.2,56.78
4f090ce6,36.77,69.54,90.89
b144fbab,28.43,53.76,100.58
61c5996c,49.06,92.78,121.09
5e43d1a4,45.59,86.22,114.51
c9e659ce,41.54,78.56,123.29
8769b304,3.65,6.9,28.74
58eaf6be,20.26,38.31,76.19
72eacf0d,29.52,55.83,94.69
d24dd481,27.04,51.14,78.84
7807bef9,38.65,73.09,96.45
cfd2b344,45.64,86.31,126.18
8fabf7aa,39.78,75.23,95.47
a15d7799,12.57,23.77,66.54
f033559e,25.31,47.86,74.52
bcda78fa,20.89,39.51,50.25
e7f70513,38.78,73.34,106.11
63b410fd,44.97,85.04,102.82
ae250ac7,15.77,29.82,58.48
af16ccb7,25.47,48.17,90.5
54f4bcd1,37.13,70.22,87.82
fb9b01d6,4.4,8.32,26.64
da6089b2,48.23,91.21,120.16
a214062e,40.4,76.4,105.46
6abc0d23,28.05,53.05,81.2
ced3bcd3,39.38,74.47,112.25
5f7eed1c,42.15,79.71,100.47
c092783d,25.7,48.6,69.02
654cf65c,23.12,43.72,54.61
a75d725a,42.21,79.82,105.09
b4d6b676,43.26,81.81,99.64
ebedc5fd,7.93,15.0,48.66
23d9889c,45.58,86.2,103.45
44de8049,15.29,28.92,74.7
37fa07f1,34.02,64.34,108.3
0c0845f4,36.05,68.17,108.78
6783e52c,15.43,29.18,71.52
0cbe2ecc,16.6,31.39,79.77
0e146958,35.9,67.89,90.68
d14fe139,10.4,19.67,68.86
b7e44286,43.2,81.7,127.32
d0120233,12.7,24.02,48.5
91431612,18.86,35.67,80.23
b0663e7a,14.8,27.99,73.88
600ac626,13.77,26.04,37.48
c1cc3ef5,48.99,92.65,137.69
d6e52a70,14.16,26.78,54.11
2cdfd289,29.76,56.28,98.73
28fea2e5,37.78,71.45,85.9
fdaf5836,4.01,7.58,24.47
6ec04a40,44.32,83.81,132.96
ee5a17f2,9.34,17.66,44.31
bbb0c1b9,30.23,57.17,99.11
9f4e8766,32.77,61.97,101.98
806fd5c1,32.22,60.93,102.37
310ac7aa,37.21,70.37,110.95
e761331f,46.7,88.31,134.87
dc816770,46.49,87.92,121.62
122ac0bf,29.75,56.26,83.28
278cb997,19.76,37.37,84.38
b34f6727,17.43,32.96,57.24
febfd84a,44.56,84.27,119.5
e5d01b42,42.95,81.22,125.43
1974d222,16.2,30.64,77.28
67aadf23,9.31,17.61,65.59
c908080e,43.33,81.94,118.34
be347a9f,31.2,59.0,97.81
10afdf74,17.03,32.21,62.11
0bddf585,31.31,59.21,80.61
942eff75,5.18,9.8,20.45
a43f85ec,11.13,21.05,39.93
2f14954f,28.2,53.33,102.53
30f15e3a,27.88,52.72,94.98
e96ba8ea,13.84,26.17,55.33
3b320fe1,49.14,92.93,116.67
95f6177e,21.8,41.23,53.8
62a5ad9a,36.01,68.1,78.51
06f486a6,14.41,27.25,67.45
b6cf061c,22.37,42.3,91.72
6a536fc4,41.9,79.24,99.39
186e1c7b,42.73,80.81,101.79
3d712a21,8.49,16.06,63.45
417574dd,19.02,35.97,70.05
778697fc,11.75,22.22,39.17
e0da7f77,44.73,84.59,96.42
46651610,38.19,72.22,104.76
2594c293,29.04,54.92,83.02
2f630b7e,33.2,62.78,90.06
eb6dd1d8,45.88,86.76,135.53
be7af701,16.56,31.32,51.84
86ef7bf6,2.66,5.03,34.55
d035eb54,3.27,6.18,24.71
748c8729,4.24,8.02,30.89
39a52a7d,8.17,15.45,56.09
c191336f,29.4,55.6,73.49
2b95094f,49.09,92.83,129.89
60a48a3f,22.16,41.91,57.1
96a42cb4,36.2,68.46,86.08
a6fd90a7,40.02,75.68,86.6
615732f6,40.47,76.53,111.75
20515914,23.28,44.02,93.63
1a76587d,28.4,53.71,89.97
070fa3fb,17.78,33.62,80.55
e5d45986,35.02,66.23,97.29
56e68cd3,20.38,38.54,75.75
3d404adf,16.93,32.02,79.04
9ab90ace,32.11,60.72,74.17
f9751c15,18.38,34.76,68.66
24e11164,21.58,40.81,73.83
321b9739,36.12,68.31,79.64
25e01b00,42.96,81.24,97.49
a6081acd,22.87,43.25,75.34
89c76386,27.07,51.19,81.1
1ffa445f,37.83,71.54,95.29
f630c9ee,12.8,24.21,62.12
39aff7cf,21.92,41.45,65.86
5ff80648,40.95,77.44,118.19
1dbc1fde,44.94,84.99,127.36
4d5e87e5,32.96,62.33,98.11
1d157e69,20.88,39.49,60.65
68e5e27e,31.08,58.78,100.89
280df064,10.58,20.01,40.08
cfe15a55,3.41,6.45,28.57
1247baf6,5.58,10.55,44.9
cf478608,7.19,13.6,51.16
6e354e92,12.83,24.26,49.11
956d924d,24.16,45.69,79.35
af27d6f5,13.15,24.87,44.79
3bf3c34f,30.08,56.88,98.67
01d49150,49.92,94.4,144.09
a51d6e49,25.91,49.0,86.93
33810885,38.33,72.49,95.26
0c238c31,16.04,30.33,54.28
da9dd194,48.22,91.19,102.41
5d685cd6,13.96,26.4,62.28
a401cf35,30.64,57.94,91.94
8fd39a32,49.2,93.04,141.22
c26dce2d,40.8,77.16,103.25
fdcef8ff,49.62,93.84,141.16
fd96323b,20.23,38.26,78.67
2a668899,5.73,10.84,32.36
7b2f3c19,13.69,25.89,36.55
577a6ba3,47.97,90.72,129.79
9ff5622a,19.79,37.42,67.27
fb7b232b,7.99,15.11,63.58
fe99f178,30.47,57.62,68.5
b165f3f3,26.02,49.21,80.09
9f081f73,5.0,9.46,51.01
e029005d,23.74,44.89,86.48
04bc9c05,32.38,61.23,98.11
e8079747,13.17,24.91,50.68
7fe76bfd,7.97,15.07,27.76
a66fafc6,43.51,82.28,104.35
9dd4ace9,32.02,60.55,96.6
a1da3c43,9.45,17.87,58.71
5d275724,32.2,60.89,103.59
b67e1afb,37.29,70.52,111.48
0c29a320,30.68,58.02,80.97
581b0a64,7.58,14.33,52.09
83fa49d3,7.99,15.11,63.87
f7d310c1,4.17,7.89,23.35
b57a9cf2,13.23,25.02,64.27
f86fd526,4.86,9.19,35.59
d4e5e1a3,40.65,76.87,95.87
79a7019f,2.74,5.18,27.98
4d67228e,29.89,56.53,73.19
8216269f,40.87,77.29,119.9
c7920141,44.95,85.01,110.51
88e30345,21.65,40.94,88.44
b85a3a58,31.8,60.14,108.8
f2d4b1aa,47.66,90.13,138.76
dbe6b115,34.24,64.75,80.98
16fe6f7e,45.25,85.57,109.43
5ffd503a,34.85,65.91,88.33
ebfd6a1b,5.26,9.95,56.86
66617bdf,11.45,21.65,35.11
12d2f99c,47.14,89.15,122.69
f50996ea,42.52,80.41,109.82
775e1e21,22.29,42.15,91.2
abe9e5de,9.73,18.4,66.93
1e6bd329,9.54,18.04,45.0
cd3c70f1,45.43,85.91,113.56
17241cf3,9.98,18.87,44.25
967d1217,20.54,38.84,80.41
db3768b9,45.24,85.55,99.56
d975b4d0,3.6,6.81,21.46
4fc22dd0,32.28,61.04,99.23
1d1835de,18.83,35.61,46.28
c31fc6cf,7.17,13.56,50.4
26efe933,29.24,55.3,70.45
8c1c268f,25.28,47.81,89.26
5ea95cb4,6.76,12.78,52.37
e106b87a,14.83,28.05,45.34
7e3a6180,37.54,70.99,111.27
dbc6ef59,38.28,72.39,114.0
99b8b7d4,30.74,58.13,105.15
78d5f4b4,7.3,13.81,52.79
cd2af96b,42.95,81.22,125.92
4f5edd6b,10.29,19.46,54.96
4ff9ef63,36.61,69.23,104.25
217b6391,4.04,7.64,44.65
d2ddcda9,17.93,33.91,60.16
45feeba3,24.96,47.2,66.34
23ff942e,3.34,6.32,32.85
e6c3c05b,10.23,19.35,53.09
acf532df,17.31,32.74,70.34
4956fec5,49.16,92.97,121.24
c7daa2c9,39.41,74.53,97.73
33fe2bbf,42.35,80.09,99.97
56b1f36c,34.04,64.37,81.7
13c2fa1e,16.03,30.31,59.36
f0fc5a64,36.05,68.17,106.43
f0eda08f,34.34,64.94,108.13
1236bed9,31.28,59.15,82.96
88d2e2c1,16.32,30.86,65.31
9b2a9249,14.63,27.67,56.78
f56e19ea,18.14,34.3,82.95
18746101,17.0,32.15,77.45
88dac1f9,5.74,10.85,56.14
dee9971b,40.51,76.61,109.78
7f108fe7,19.72,37.29,64.76
2ed896d8,35.92,67.93,104.0
513be316,15.44,29.2,45.59
ed29aef8,30.9,58.44,103.76
3a4d6347,3.66,6.92,27.77
99fa4371,7.09,13.41,56.49
450d4d4e,19.5,36.88,58.82
5721f064,14.9,28.18,59.06
9119dc6f,18.96,35.86,76.75
b0043387,46.67,88.26,114.01
e0e0ed8c,5.55,10.5,34.82
0d92930a,24.21,45.78,91.29
df83d796,11.52,21.79,34.55
738c600e,19.08,36.08,79.74
e1e39290,34.5,65.24,112.37
40ae7e5e,48.7,92.1,124.63
1b32abe8,35.35,66.85,104.69
d193211f,44.47,84.1,128.56
fe000c5d,9.07,17.15,44.57
a8a1da2a,10.71,20.25,65.4
f3b72b92,44.08,83.36,108.25
3d11e4f7,31.16,58.93,81.19
014b5b46,40.02,75.68,125.01
e49c6676,12.7,24.02,35.27
2b21f06f,18.73,35.42,58.2
64fad3de,5.89,11.14,39.48
4dda4237,44.99,85.08,107.52
3e4c6a8f,47.91,90.6,111.89
e02c662d,43.16,81.62,106.45
d097996d,22.98,43.46,69.38
25022677,18.37,34.74,47.6
cb6fcb2f,24.2,45.76,86.77
319553ef,32.61,61.67,78.4
78d89571,22.71,42.95,54.59
2f233bc7,22.24,42.06,75.68
531c864d,22.69,42.91,79.65
955acd59,37.74,71.37,111.78
700ce8be,39.77,75.21,88.72
5e7d1e15,43.79,82.81,99.68
03b87627,13.66,25.83,43.12
d03fa2e4,9.56,18.08,51.83
85120bff,18.57,35.12,80.71
6cb7b0ff,22.18,41.94,80.2
edd9706f,35.69,67.49,90.08
dabab3d2,38.38,72.58,116.71
981beaf2,49.24,93.12,129.91
51a1cc50,20.15,38.11,75.65
5ef45fdf,21.32,40.32,88.61
f814e752,28.02,52.99,101.0
9a5c7ad6,41.38,78.25,103.68
495f3160,33.72,63.77,99.2
c1dd9941,29.49,55.77,73.85
321de782,33.11,62.61,89.09
9049ef8a,24.29,45.93,66.87
675330fb,38.43,72.68,97.37
857b1f10,5.61,10.61,47.63
15b9949a,26.43,49.98,68.39
54533bbb,40.72,77.01,94.22
55752ce4,16.52,31.24,56.41
060ed2c2,42.48,80.33,94.26
fb5aa985,39.58,74.85,117.41
9e026cd9,29.87,56.49,104.83
386e4676,14.1,26.66,68.71
bf9cb0ed,43.33,81.94,113.2
b0b715cd,3.44,6.51,43.48
b2b526c5,30.44,57.57,99.79
71258038,39.56,74.81,87.54
47d9bd42,25.3,47.84,74.56
1dda0e09,6.94,13.12,28.87
370d6d43,42.03,79.48,93.11
e61ca4c9,45.64,86.31,126.67
afc20b1f,29.04,54.92,99.24
5b8d98f9,39.78,75.23,88.58
df68e464,31.31,59.21,76.36
0162c3c4,29.52,55.83,74.66
5c9158a0,8.28,15.66,59.94
71d48e4d,22.97,43.44,89.98
a8648061,34.58,65.39,105.99
b6d04da1,23.82,45.05,86.91
9d967d24,31.65,59.85,83.56
a85d75c1,44.95,85.01,111.34
c9d78d3a,19.58,37.03,58.25
4cd42780,41.77,78.99,127.33
e1499f3a,3.39,6.41,45.52
bc601bb9,42.93,81.19,104.84
58cbe304,7.12,13.46,28.89
66edff05,17.43,32.96,50.75
03282c19,26.65,50.4,68.56
33bafba9,33.2,62.78,97.37
f65bd24a,47.75,90.3,136.42
49985587,16.74,31.66,76.41
3bd0eeff,6.1,11.54,24.33
111e7289,24.02,45.42,83.78
813c4ba6,18.57,35.12,51.83
71c2b98d,30.81,58.26,80.67
11fca061,46.29,87.54,119.29
dee4699b,32.88,62.18,105.82
5c27d096,29.74,56.24,75.71
e3b5c525,13.81,26.12,71.07
6e27ba84,14.71,27.82,67.21
bf3d2647,22.93,43.36,80.33
833dc63a,44.78,84.68,100.0
f59e0df8,29.82,56.39,85.36
d94131eb,25.74,48.68,69.69
1db7085d,28.04,53.03,86.56
042a9ab9,42.02,79.46,116.4
e52413c7,34.54,65.32,77.93
b898b405,46.52,87.97,123.74
c95f8714,29.92,56.58,86.5
08289fef,11.41,21.58,65.13
2a94e26b,2.9,5.48,47.21
c3658a7d,17.22,32.56,59.08
3c2a677e,5.01,9.47,58.52
d6b3b2e4,21.54,40.73,74.21
f8333d3e,11.02,20.84,69.39
bb86f365,21.44,40.55,79.32
900bd7e8,21.16,40.02,66.32
1527009a,15.26,28.86,48.21
a7299963,33.34,63.05,91.67
98528c62,22.8,43.12,90.56
77f821e4,44.89,84.89,100.1
ec1f24d3,5.65,10.68,39.09
1687e088,21.71,41.06,64.94
503b2637,39.25,74.23,118.92
195394e3,25.74,48.68,90.84
31cec9bd,48.37,91.47,123.56
30eb3a69,10.39,19.65,46.25
0a4fd684,17.17,32.47,69.84
d3d7d1e6,7.58,14.33,62.45
31c793c6,13.84,26.17,40.22
4414fedb,34.28,64.83,110.78
f35db3d7,25.37,47.98,69.75
bc292a07,9.78,18.5,28.67
4a940a6a,24.79,46.88,86.52
cfe452c2,42.68,80.71,122.25
c86fb8fb,23.11,43.7,65.89
7338cb73,2.63,4.97,46.11
e04eb1b0,4.64,8.77,50.69
644161c3,23.03,43.55,80.56
8e79a346,30.48,57.64,69.19
61fd2fe0,44.55,84.25,120.95
b1a848f0,49.13,92.91,140.21
642d0476,49.06,92.78,127.59
f5274623,28.78,54.43,79.11
32241894,3.72,7.03,39.57
9b44fca0,12.25,23.17,72.9
a8a89b90,22.85,43.21,72.11
9f713266,44.22,83.62,127.28
9c8820ee,3.03,5.73,21.27
3aca430c,26.45,50.02,62.28
ed079efc,33.37,63.11,88.72
e5fee588,15.84,29.96,45.47
