Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone,Distance_km,Fuel_Charge,Total_Delivery_Cost,Delivery_Experience_Rating,Issue_Reported,Carrier_Name,Avg_Delivery_Cost,Defect_Rate
75a30a16,2023-06-16,2023-06-20,Delivered,Delhi,C004,North,8.11,15.34,51.43,1,Damaged Package,Carrier_4,93.62,0.04
3db4df0d,2023-02-08,2023-02-12,Cancelled,Hyderabad,C004,North,29.13,55.09,100.69,1,None,Carrier_4,93.62,0.04
70d18006,2023-05-07,2023-05-09,Delivered,Mumbai,C009,East,28.47,53.84,68.63,2,Damaged Package,Carrier_9,56.69,0.02
95127b7a,2023-01-10,2023-01-12,Delivered,Chennai,C006,West,38.21,72.26,89.56,4,None,Carrier_6,82.09,0.04
da99eef5,2023-02-02,2023-02-06,Delivered,Kolkata,C003,Central,32.44,61.35,84.52,3,Late Delivery,Carrier_3,84.25,0.06
1c87b33c,2023-05-09,2023-05-10,Delivered,Bangalore,C006,East,47.84,90.47,126.48,3,None,Carrier_6,82.09,0.04
3c0ec151,2023-06-01,2023-06-04,Delayed,Hyderabad,C007,East,5.84,11.04,41.99,3,None,Carrier_7,79.32,0.03
8ab21bc8,2023-03-26,2023-03-27,Delivered,Pune,C007,North,39.04,73.83,112.32,5,Damaged Package,Carrier_7,79.32,0.03
06521e9c,2023-01-26,2023-01-28,Delayed,Pune,C008,Central,38.07,71.99,83.24,5,None,Carrier_8,123.83,0.06
aeb4fa9a,2023-04-23,2023-04-26,Delivered,Kolkata,C004,West,14.93,28.23,70.65,4,None,Carrier_4,93.62,0.04
4d83ad6a,2023-01-26,2023-01-31,Cancelled,Kolkata,C001,North,35.53,67.19,116.69,3,None,Carrier_1,104.96,0.07
460973e3,2023-05-15,2023-05-19,Delivered,Hyderabad,C006,East,33.65,63.64,75.51,1,None,Carrier_6,82.09,0.04
1f86c78b,2023-04-27,2023-04-29,Delivered,Bangalore,C008,South,16.34,30.9,60.72,3,Late Delivery,Carrier_8,123.83,0.06
4d753f26,2023-01-04,2023-01-07,Delayed,Chennai,C005,East,36.74,69.48,109.08,4,Damaged Package,Carrier_5,101.88,0.09
cc763c80,2023-02-06,2023-02-08,Delivered,Bangalore,C003,South,46.67,88.26,117.32,3,Late Delivery,Carrier_3,84.25,0.06
9c35e3e3,2023-04-15,2023-04-20,Delayed,Delhi,C004,North,16.65,31.49,65.21,2,Damaged Package,Carrier_4,93.62,0.04
06cbe2c2,2023-06-17,2023-06-22,Delayed,Mumbai,C008,West,49.04,92.74,139.58,3,Late Delivery,Carrier_8,123.83,0.06
817f899c,2023-02-09,2023-02-11,Delivered,Mumbai,C006,Central,12.77,24.15,55.74,1,None,Carrier_6,82.09,0.04
3a6c5364,2023-01-20,2023-01-21,Delivered,Kolkata,C005,South,8.46,16.0,35.46,4,None,Carrier_5,101.88,0.09
5c5b4c85,2023-05-01,2023-05-02,Delayed,Chennai,C009,Central,5.7,10.78,50.33,4,None,Carrier_9,56.69,0.02
3d417e9f,2023-03-09,2023-03-10,Delivered,Bangalore,C010,North,12.26,23.18,48.2,1,None,Carrier_10,81.3,0.08
704d0001,2023-03-28,2023-04-01,Delivered,Kolkata,C003,North,18.44,34.87,56.27,4,Late Delivery,Carrier_3,84.25,0.06
7a81cb5f,2023-06-09,2023-06-13,Delivered,Hyderabad,C007,North,37.19,70.33,90.27,3,None,Carrier_7,79.32,0.03
ba92df1b,2023-06-27,2023-07-02,Delivered,Kolkata,C009,West,5.46,10.33,23.5,4,None,Carrier_9,56.69,0.02
06e33854,2023-04-12,2023-04-13,Delivered,Hyderabad,C004,South,26.35,49.83,97.15,3,None,Carrier_4,93.62,0.04
a9db0d4c,2023-06-16,2023-06-21,Delayed,Hyderabad,C010,Central,26.9,50.87,83.4,4,None,Carrier_10,81.3,0.08
5ccce332,2023-01-21,2023-01-23,Cancelled,Delhi,C010,East,12.94,24.47,72.67,3,Late Delivery,Carrier_10,81.3,0.08
34540eb5,2023-03-26,2023-03-30,Cancelled,Delhi,C003,North,4.18,7.9,52.37,3,Damaged Package,Carrier_3,84.25,0.06
c12ef603,2023-06-22,2023-06-24,Delayed,Hyderabad,C001,Central,12.81,24.23,35.44,1,None,Carrier_1,104.96,0.07
388a4874,2023-05-17,2023-05-21,Delivered,Ahmedabad,C009,Central,13.06,24.7,44.59,1,Late Delivery,Carrier_9,56.69,0.02
1511a19e,2023-04-08,2023-04-11,Delayed,Chennai,C001,West,35.03,66.25,88.86,5,None,Carrier_1,104.96,0.07
90a75443,2023-03-23,2023-03-26,Delivered,Delhi,C002,South,13.22,25.0,54.59,1,None,Carrier_2,100.91,0.03
710ea178,2023-06-10,2023-06-15,Delivered,Delhi,C009,West,18.33,34.66,73.31,3,None,Carrier_9,56.69,0.02
9711324f,2023-05-05,2023-05-10,Delivered,Mumbai,C005,West,4.28,8.09,45.32,3,None,Carrier_5,101.88,0.09
eacf99d3,2023-05-19,2023-05-23,Delivered,Kolkata,C004,Central,31.95,60.42,109.91,4,None,Carrier_4,93.62,0.04
4e818f4c,2023-01-10,2023-01-15,Delayed,Mumbai,C009,South,24.76,46.82,93.75,4,None,Carrier_9,56.69,0.02
1ea60921,2023-06-08,2023-06-11,Delayed,Chennai,C009,South,18.56,35.1,52.55,5,None,Carrier_9,56.69,0.02
e8b1b20a,2023-01-18,2023-01-22,Delivered,Delhi,C002,South,35.74,67.59,111.98,3,None,Carrier_2,100.91,0.03
4a2e8fa0,2023-03-02,2023-03-03,Delivered,Pune,C003,North,34.74,65.7,109.42,5,Late Delivery,Carrier_3,84.25,0.06
7fb4f6c8,2023-06-11,2023-06-12,Cancelled,Ahmedabad,C003,South,17.74,33.55,66.54,3,Late Delivery,Carrier_3,84.25,0.06
b083e344,2023-06-25,2023-06-30,Delivered,Delhi,C005,Central,36.05,68.17,91.69,1,Late Delivery,Carrier_5,101.88,0.09
81f58d8f,2023-03-15,2023-03-18,Delivered,Bangalore,C003,North,18.71,35.38,53.72,4,None,Carrier_3,84.25,0.06
dc2dcbde,2023-02-28,2023-03-02,Delivered,Chennai,C010,East,12.66,23.94,42.44,5,Late Delivery,Carrier_10,81.3,0.08
b23d6b71,2023-01-24,2023-01-27,Delayed,Pune,C006,West,36.55,69.12,92.63,2,None,Carrier_6,82.09,0.04
21e55a3e,2023-04-22,2023-04-24,Delayed,Kolkata,C002,South,36.95,69.88,100.04,3,None,Carrier_2,100.91,0.03
9248fc22,2023-01-26,2023-01-30,Delivered,Kolkata,C006,East,43.56,82.38,115.73,1,Late Delivery,Carrier_6,82.09,0.04
9037820a,2023-06-12,2023-06-15,Delivered,Pune,C006,South,26.05,49.26,72.26,2,Late Delivery,Carrier_6,82.09,0.04
95f04f2d,2023-06-30,2023-07-01,Delayed,Kolkata,C002,West,13.15,24.87,49.13,1,Damaged Package,Carrier_2,100.91,0.03
816e08b9,2023-01-26,2023-01-28,Delivered,Ahmedabad,C006,Central,42.17,79.75,90.29,1,Wrong Address,Carrier_6,82.09,0.04
210b1725,2023-04-24,2023-04-28,Delivered,Pune,C006,Central,10.38,19.63,29.71,3,Damaged Package,Carrier_6,82.09,0.04
daacbd74,2023-02-12,2023-02-13,Cancelled,Chennai,C006,West,47.05,88.98,135.27,1,Wrong Address,Carrier_6,82.09,0.04
e65b0f01,2023-06-27,2023-06-28,Delivered,Pune,C005,East,16.72,31.62,42.18,5,Late Delivery,Carrier_5,101.88,0.09
c897dfab,2023-03-18,2023-03-19,Delivered,Pune,C007,North,2.9,5.48,16.8,2,None,Carrier_7,79.32,0.03
70de16d1,2023-01-08,2023-01-12,Delayed,Bangalore,C005,North,10.96,20.73,38.96,1,None,Carrier_5,101.88,0.09
a8549397,2023-01-12,2023-01-17,Delivered,Bangalore,C001,South,21.91,41.43,81.17,1,Late Delivery,Carrier_1,104.96,0.07
00ec0c39,2023-03-25,2023-03-29,Delivered,Mumbai,C009,West,4.65,8.79,45.95,4,None,Carrier_9,56.69,0.02
0c255e68,2023-01-15,2023-01-18,Delivered,Chennai,C003,West,21.66,40.96,76.85,4,None,Carrier_3,84.25,0.06
714eb3f4,2023-03-17,2023-03-21,Delivered,Chennai,C002,North,11.74,22.2,55.2,5,None,Carrier_2,100.91,0.03
fa9a824c,2023-04-02,2023-04-04,Cancelled,Bangalore,C010,East,2.91,5.5,23.57,4,None,Carrier_10,81.3,0.08
e46f9232,2023-04-06,2023-04-08,Delivered,Hyderabad,C006,West,16.35,30.92,56.84,1,Late Delivery,Carrier_6,82.09,0.04
5583cc99,2023-04-21,2023-04-24,Delayed,Hyderabad,C008,Central,12.86,24.32,53.44,1,Late Delivery,Carrier_8,123.83,0.06
75582fa0,2023-02-07,2023-02-09,Delivered,Mumbai,C002,Central,22.15,41.89,75.19,2,Late Delivery,Carrier_2,100.91,0.03
d6f80097,2023-03-04,2023-03-06,Delivered,Ahmedabad,C004,West,38.43,72.68,90.62,4,None,Carrier_4,93.62,0.04
96266aa5,2023-05-16,2023-05-18,Delivered,Hyderabad,C002,East,26.47,50.06,89.22,3,None,Carrier_2,100.91,0.03
9932b0af,2023-04-16,2023-04-20,Delivered,Hyderabad,C009,Central,38.87,73.51,95.87,4,None,Carrier_9,56.69,0.02
8d537827,2023-05-25,2023-05-27,Delivered,Hyderabad,C010,East,18.16,34.34,70.75,1,Damaged Package,Carrier_10,81.3,0.08
d810adab,2023-06-24,2023-06-29,Delayed,Ahmedabad,C002,North,2.63,4.97,35.53,2,None,Carrier_2,100.91,0.03
eac673de,2023-02-16,2023-02-17,Delivered,Delhi,C010,South,46.26,87.48,121.17,4,None,Carrier_10,81.3,0.08
706a1a57,2023-02-13,2023-02-17,Cancelled,Mumbai,C002,North,17.11,32.36,58.89,2,None,Carrier_2,100.91,0.03
0559c868,2023-02-14,2023-02-19,Delivered,Bangalore,C005,South,27.29,51.61,79.41,4,None,Carrier_5,101.88,0.09
343ce5f7,2023-01-21,2023-01-23,Delayed,Hyderabad,C005,Central,24.52,46.37,91.1,5,None,Carrier_5,101.88,0.09
d32b3814,2023-06-06,2023-06-08,Delayed,Kolkata,C007,South,29.99,56.71,85.75,1,None,Carrier_7,79.32,0.03
f638f641,2023-04-08,2023-04-10,Delayed,Pune,C001,South,44.48,84.12,125.88,1,None,Carrier_1,104.96,0.07
13aac502,2023-06-08,2023-06-09,Delayed,Delhi,C002,West,43.63,82.51,108.31,3,None,Carrier_2,100.91,0.03
5ac5d66f,2023-06-24,2023-06-26,Delayed,Ahmedabad,C006,South,49.09,92.83,130.85,1,Wrong Address,Carrier_6,82.09,0.04
ff8bb9db,2023-03-03,2023-03-05,Delivered,Ahmedabad,C002,West,27.36,51.74,71.06,3,Late Delivery,Carrier_2,100.91,0.03
42af55c0,2023-05-08,2023-05-11,Delivered,Ahmedabad,C004,South,46.28,87.52,134.2,1,None,Carrier_4,93.62,0.04
4426cd74,2023-05-30,2023-06-03,Delivered,Hyderabad,C010,West,25.16,47.58,96.27,4,Late Delivery,Carrier_10,81.3,0.08
7bee07a3,2023-02-06,2023-02-10,Delayed,Pune,C006,Central,4.13,7.81,53.86,4,None,Carrier_6,82.09,0.04
9343758e,2023-03-01,2023-03-06,Delivered,Pune,C007,Central,9.02,17.06,40.92,5,None,Carrier_7,79.32,0.03
cf47cacc,2023-04-29,2023-04-30,Delayed,Delhi,C010,South,18.03,34.1,55.16,4,Late Delivery,Carrier_10,81.3,0.08
dc6d6958,2023-06-13,2023-06-15,Delivered,Mumbai,C005,East,36.82,69.63,86.93,2,Damaged Package,Carrier_5,101.88,0.09
eb8ca93f,2023-03-07,2023-03-08,Delivered,Ahmedabad,C008,Central,5.91,11.18,56.1,4,Late Delivery,Carrier_8,123.83,0.06
03feb570,2023-04-28,2023-05-01,Delivered,Kolkata,C006,North,19.35,36.59,51.33,3,Damaged Package,Carrier_6,82.09,0.04
5df39942,2023-03-07,2023-03-08,Delayed,Kolkata,C005,North,49.15,92.95,128.64,5,Damaged Package,Carrier_5,101.88,0.09
07c5bdf3,2023-06-20,2023-06-24,Delivered,Kolkata,C004,West,39.71,75.1,98.36,2,None,Carrier_4,93.62,0.04
5a7b0cd9,2023-01-03,2023-01-04,Delivered,Ahmedabad,C006,East,29.46,55.71,73.23,2,Damaged Package,Carrier_6,82.09,0.04
bea1ca8d,2023-04-30,2023-05-03,Delivered,Hyderabad,C006,West,4.96,9.38,26.76,1,None,Carrier_6,82.09,0.04
d2c16d29,2023-03-15,2023-03-16,Delivered,Delhi,C006,South,2.7,5.11,49.95,3,None,Carrier_6,82.09,0.04
e4dfd7a5,2023-06-23,2023-06-26,Delivered,Ahmedabad,C001,Central,7.05,13.33,57.72,4,Late Delivery,Carrier_1,104.96,0.07
be4dbb07,2023-05-20,2023-05-21,Delivered,Kolkata,C006,East,17.7,33.47,54.35,4,None,Carrier_6,82.09,0.04
f342d539,2023-02-10,2023-02-15,Delayed,Pune,C001,West,31.11,58.83,70.18,1,None,Carrier_1,104.96,0.07
f1b2764b,2023-01-19,2023-01-21,Delivered,Ahmedabad,C005,West,11.48,21.71,66.47,4,None,Carrier_5,101.88,0.09
8349d393,2023-04-24,2023-04-28,Delivered,Pune,C007,North,4.46,8.43,20.72,2,Late Delivery,Carrier_7,79.32,0.03
a1614362,2023-03-30,2023-04-03,Delivered,Chennai,C001,South,6.36,12.03,25.42,4,None,Carrier_1,104.96,0.07
9ce3caee,2023-05-31,2023-06-01,Delivered,Ahmedabad,C001,West,22.49,42.53,85.41,4,None,Carrier_1,104.96,0.07
71a42882,2023-03-18,2023-03-19,Delivered,Chennai,C006,North,39.11,73.96,116.65,2,None,Carrier_6,82.09,0.04
f6128a3c,2023-06-13,2023-06-14,Delivered,Delhi,C007,East,41.41,78.31,96.41,3,Late Delivery,Carrier_7,79.32,0.03
68a2db3e,2023-04-19,2023-04-22,Delivered,Ahmedabad,C006,West,15.97,30.2,41.73,3,None,Carrier_6,82.09,0.04
f386d06d,2023-06-26,2023-06-27,Delivered,Hyderabad,C005,North,33.85,64.01,76.53,2,None,Carrier_5,101.88,0.09
89227d0b,2023-03-06,2023-03-11,Delayed,Hyderabad,C006,South,20.85,39.43,67.57,2,Wrong Address,Carrier_6,82.09,0.04
8538bac4,2023-04-27,2023-04-28,Delayed,Mumbai,C003,Central,48.68,92.06,118.79,5,None,Carrier_3,84.25,0.06
f9ede931,2023-03-19,2023-03-20,Delayed,Mumbai,C009,East,21.44,40.55,57.84,5,Damaged Package,Carrier_9,56.69,0.02
3db03e0f,2023-02-20,2023-02-22,Delivered,Kolkata,C005,West,21.0,39.71,86.07,4,None,Carrier_5,101.88,0.09
db48877e,2023-04-09,2023-04-14,Delivered,Bangalore,C002,North,26.08,49.32,81.42,4,None,Carrier_2,100.91,0.03
2d728592,2023-05-04,2023-05-05,Delivered,Pune,C010,West,3.22,6.09,48.38,5,Late Delivery,Carrier_10,81.3,0.08
2381f99b,2023-01-28,2023-02-01,Delivered,Mumbai,C010,Central,22.06,41.72,55.87,4,Damaged Package,Carrier_10,81.3,0.08
63a10665,2023-03-02,2023-03-07,Cancelled,Hyderabad,C007,West,41.78,79.01,127.95,3,None,Carrier_7,79.32,0.03
197c05f8,2023-04-08,2023-04-13,Delivered,Pune,C003,West,31.38,59.34,101.73,3,Late Delivery,Carrier_3,84.25,0.06
72948da8,2023-05-27,2023-05-30,Delivered,Bangalore,C001,North,48.53,91.78,113.29,1,None,Carrier_1,104.96,0.07
5a4be89c,2023-04-02,2023-04-06,Delivered,Mumbai,C003,Central,17.63,33.34,44.17,5,None,Carrier_3,84.25,0.06
fb073e16,2023-05-28,2023-06-01,Delayed,Delhi,C009,East,9.75,18.44,35.02,3,Late Delivery,Carrier_9,56.69,0.02
58419a18,2023-03-17,2023-03-20,Delivered,Chennai,C005,North,38.03,71.92,98.66,1,None,Carrier_5,101.88,0.09
b68ae664,2023-06-29,2023-07-04,Delivered,Mumbai,C007,Central,4.1,7.75,17.87,2,Late Delivery,Carrier_7,79.32,0.03
52209823,2023-03-17,2023-03-21,Delivered,Ahmedabad,C003,Central,9.66,18.27,29.9,3,None,Carrier_3,84.25,0.06
cf239ce3,2023-01-06,2023-01-09,Delivered,Mumbai,C004,West,26.33,49.79,63.74,1,Late Delivery,Carrier_4,93.62,0.04
8af799f8,2023-06-18,2023-06-21,Delivered,Ahmedabad,C001,South,38.17,72.18,114.57,4,Late Delivery,Carrier_1,104.96,0.07
441bdfdd,2023-04-12,2023-04-15,Delivered,Delhi,C003,South,30.85,58.34,90.21,1,Late Delivery,Carrier_3,84.25,0.06
0848f638,2023-03-12,2023-03-15,Delivered,Hyderabad,C007,East,49.75,94.08,111.72,3,None,Carrier_7,79.32,0.03
3cf75fc5,2023-01-03,2023-01-05,Delivered,Kolkata,C004,West,33.44,63.24,83.82,4,None,Carrier_4,93.62,0.04
fad98666,2023-05-25,2023-05-28,Delivered,Delhi,C002,South,36.8,69.59,105.28,4,Damaged Package,Carrier_2,100.91,0.03
35d6d125,2023-06-25,2023-06-29,Delivered,Kolkata,C005,North,49.71,94.01,116.75,1,Damaged Package,Carrier_5,101.88,0.09
c71cd7ac,2023-01-13,2023-01-17,Delivered,Mumbai,C005,East,30.44,57.57,94.86,1,None,Carrier_5,101.88,0.09
0c0ec1d4,2023-06-05,2023-06-10,Delayed,Hyderabad,C002,West,36.3,68.65,109.78,3,Late Delivery,Carrier_2,100.91,0.03
b75a823e,2023-05-08,2023-05-09,Delayed,Bangalore,C006,North,16.32,30.86,53.12,4,Late Delivery,Carrier_6,82.09,0.04
0b7fa5e6,2023-03-15,2023-03-18,Delivered,Mumbai,C010,South,27.76,52.5,77.16,5,None,Carrier_10,81.3,0.08
a08ba993,2023-02-28,2023-03-03,Delivered,Delhi,C004,South,45.77,86.56,98.56,1,None,Carrier_4,93.62,0.04
fd93c398,2023-06-05,2023-06-06,Delivered,Bangalore,C001,South,42.96,81.24,124.03,5,Late Delivery,Carrier_1,104.96,0.07
e44c508a,2023-04-01,2023-04-02,Delivered,Chennai,C003,South,16.7,31.58,65.82,5,None,Carrier_3,84.25,0.06
85c52ed9,2023-02-26,2023-03-02,Delayed,Bangalore,C009,Central,19.15,36.21,81.74,4,Damaged Package,Carrier_9,56.69,0.02
c3e3108d,2023-06-12,2023-06-16,Delivered,Delhi,C010,East,42.63,80.62,98.18,3,None,Carrier_10,81.3,0.08
602e41c2,2023-02-18,2023-02-20,Delayed,Pune,C007,East,15.66,29.61,78.03,5,None,Carrier_7,79.32,0.03
66a160e7,2023-06-08,2023-06-09,Delivered,Bangalore,C006,South,44.61,84.36,122.63,3,Late Delivery,Carrier_6,82.09,0.04
2c61fc5a,2023-03-06,2023-03-11,Delivered,Delhi,C001,East,39.14,74.02,91.88,1,None,Carrier_1,104.96,0.07
e6426182,2023-06-23,2023-06-24,Delayed,Pune,C009,North,9.31,17.61,46.13,4,Late Delivery,Carrier_9,56.69,0.02
422e3d6e,2023-06-18,2023-06-23,Delayed,Mumbai,C009,North,36.55,69.12,107.08,2,Late Delivery,Carrier_9,56.69,0.02
05f98011,2023-06-24,2023-06-27,Delayed,Pune,C001,East,42.05,79.52,90.2,4,None,Carrier_1,104.96,0.07
0a843944,2023-02-05,2023-02-07,Delayed,Hyderabad,C006,South,8.93,16.89,58.1,2,None,Carrier_6,82.09,0.04
23fb55e9,2023-06-10,2023-06-13,Delivered,Chennai,C007,West,23.95,45.29,93.2,1,None,Carrier_7,79.32,0.03
ca52c8fb,2023-01-25,2023-01-29,Delayed,Pune,C002,South,43.41,82.09,95.35,3,None,Carrier_2,100.91,0.03
bd397f7a,2023-06-10,2023-06-15,Delivered,Hyderabad,C010,Central,11.54,21.82,67.74,1,None,Carrier_10,81.3,0.08
cf6e9f56,2023-06-15,2023-06-19,Delayed,Hyderabad,C008,West,23.56,44.55,73.13,4,Late Delivery,Carrier_8,123.83,0.06
e562d02a,2023-01-11,2023-01-16,Delivered,Hyderabad,C008,Central,31.41,59.4,90.02,2,None,Carrier_8,123.83,0.06
2ed6fb48,2023-03-21,2023-03-25,Delayed,Pune,C006,East,6.67,12.61,56.21,2,Late Delivery,Carrier_6,82.09,0.04
ddad4eef,2023-04-23,2023-04-25,Delivered,Delhi,C009,Central,12.18,23.03,56.62,4,Late Delivery,Carrier_9,56.69,0.02
109f3fd9,2023-01-09,2023-01-10,Delivered,Ahmedabad,C003,East,24.4,46.14,70.2,4,Late Delivery,Carrier_3,84.25,0.06
d5b7eb06,2023-05-29,2023-06-01,Delivered,Delhi,C002,Central,19.94,37.71,77.01,1,Late Delivery,Carrier_2,100.91,0.03
bc19991e,2023-04-04,2023-04-05,Delayed,Chennai,C002,West,17.59,33.26,48.79,5,None,Carrier_2,100.91,0.03
9a2dce57,2023-02-03,2023-02-06,Delivered,Delhi,C006,Central,3.27,6.18,42.83,2,Wrong Address,Carrier_6,82.09,0.04
28ebbd79,2023-01-24,2023-01-25,Delivered,Kolkata,C007,South,46.54,88.01,128.99,4,None,Carrier_7,79.32,0.03
ccc7e0b3,2023-03-17,2023-03-20,Delivered,Delhi,C006,East,43.83,82.89,106.28,1,None,Carrier_6,82.09,0.04
96997a95,2023-03-25,2023-03-29,Delivered,Delhi,C003,North,20.85,39.43,88.24,5,None,Carrier_3,84.25,0.06
5ede29d3,2023-04-17,2023-04-19,Delayed,Delhi,C005,Central,10.71,20.25,55.87,3,Late Delivery,Carrier_5,101.88,0.09
8e6533f8,2023-02-14,2023-02-19,Delivered,Mumbai,C008,East,5.31,10.04,23.87,4,Late Delivery,Carrier_8,123.83,0.06
70b7731c,2023-02-21,2023-02-25,Cancelled,Chennai,C006,North,7.91,14.96,63.61,5,Late Delivery,Carrier_6,82.09,0.04
168da4d2,2023-02-03,2023-02-07,Delivered,Kolkata,C002,East,30.9,58.44,98.2,3,None,Carrier_2,100.91,0.03
cefcb20c,2023-05-19,2023-05-24,Delivered,Delhi,C007,East,37.23,70.41,108.24,3,None,Carrier_7,79.32,0.03
4e40cc5f,2023-04-04,2023-04-05,Delayed,Ahmedabad,C008,North,9.51,17.98,38.11,1,Late Delivery,Carrier_8,123.83,0.06
1f848d8e,2023-05-16,2023-05-19,Delivered,Chennai,C004,North,7.41,14.01,42.94,2,Damaged Package,Carrier_4,93.62,0.04
abd2f3de,2023-05-09,2023-05-13,Delivered,Bangalore,C001,West,35.17,66.51,112.55,4,None,Carrier_1,104.96,0.07
2c6a4ba2,2023-03-11,2023-03-15,Delivered,Mumbai,C002,Central,26.82,50.72,73.05,5,Damaged Package,Carrier_2,100.91,0.03
ef13f0bf,2023-02-12,2023-02-13,Delayed,Pune,C004,Central,19.85,37.54,64.47,3,Late Delivery,Carrier_4,93.62,0.04
1dad50d5,2023-03-07,2023-03-11,Delivered,Ahmedabad,C007,East,36.8,69.59,89.86,2,Late Delivery,Carrier_7,79.32,0.03
ff1f266b,2023-05-04,2023-05-07,Cancelled,Delhi,C002,South,23.87,45.14,63.78,3,None,Carrier_2,100.91,0.03
e74ad701,2023-03-17,2023-03-22,Cancelled,Ahmedabad,C006,South,24.33,46.01,57.76,4,Late Delivery,Carrier_6,82.09,0.04
972d0255,2023-03-28,2023-03-30,Delivered,Kolkata,C002,East,2.76,5.22,44.7,4,Wrong Address,Carrier_2,100.91,0.03
84da553a,2023-01-30,2023-02-01,Delivered,Mumbai,C007,West,17.17,32.47,46.1,1,None,Carrier_7,79.32,0.03
37976666,2023-04-30,2023-05-05,Delayed,Kolkata,C002,North,2.24,4.24,35.49,4,None,Carrier_2,100.91,0.03
7862421b,2023-01-20,2023-01-25,Delivered,Pune,C003,East,46.34,87.63,99.62,4,Damaged Package,Carrier_3,84.25,0.06
6eb43f63,2023-02-06,2023-02-11,Delivered,Pune,C009,Central,16.11,30.47,79.83,4,None,Carrier_9,56.69,0.02
effb8de7,2023-02-27,2023-02-28,Delivered,Ahmedabad,C004,South,10.66,20.16,58.54,2,None,Carrier_4,93.62,0.04
c87ecadf,2023-06-23,2023-06-25,Delivered,Mumbai,C005,South,6.36,12.03,47.25,5,None,Carrier_5,101.88,0.09
077e9bde,2023-06-22,2023-06-26,Delayed,Bangalore,C009,South,4.24,8.02,25.48,5,Late Delivery,Carrier_9,56.69,0.02
30dbd60a,2023-04-12,2023-04-13,Delayed,Ahmedabad,C007,West,44.53,84.21,115.33,4,None,Carrier_7,79.32,0.03
8d22e392,2023-05-23,2023-05-26,Delayed,Chennai,C008,Central,10.09,19.08,49.22,5,None,Carrier_8,123.83,0.06
53874967,2023-04-04,2023-04-09,Delivered,Mumbai,C003,West,31.64,59.83,84.18,4,None,Carrier_3,84.25,0.06
66986902,2023-01-24,2023-01-28,Delivered,Hyderabad,C004,North,33.26,62.9,79.14,5,None,Carrier_4,93.62,0.04
b800756c,2023-04-12,2023-04-14,Delivered,Pune,C007,East,17.24,32.6,57.29,5,Late Delivery,Carrier_7,79.32,0.03
1910905c,2023-01-04,2023-01-08,Cancelled,Bangalore,C004,East,42.0,79.43,113.79,3,None,Carrier_4,93.62,0.04
75c9f052,2023-03-09,2023-03-10,Delivered,Ahmedabad,C002,South,12.27,23.2,52.69,2,Damaged Package,Carrier_2,100.91,0.03
ec791d1c,2023-05-18,2023-05-22,Delayed,Pune,C010,South,5.43,10.27,43.07,3,None,Carrier_10,81.3,0.08
50df9b60,2023-02-01,2023-02-06,Delivered,Hyderabad,C006,North,5.29,10.0,42.88,3,None,Carrier_6,82.09,0.04
65c4d17e,2023-04-27,2023-04-29,Delivered,Bangalore,C009,West,16.42,31.05,50.84,5,Late Delivery,Carrier_9,56.69,0.02
313049d7,2023-04-05,2023-04-07,Delayed,Pune,C002,Central,24.24,45.84,60.28,1,None,Carrier_2,100.91,0.03
c82312b0,2023-06-22,2023-06-24,Delivered,Hyderabad,C001,North,32.21,60.91,91.78,1,Late Delivery,Carrier_1,104.96,0.07
e7da9693,2023-06-22,2023-06-24,Delayed,Hyderabad,C008,East,36.98,69.93,115.62,2,Damaged Package,Carrier_8,123.83,0.06
a8c2def6,2023-03-09,2023-03-10,Delayed,Pune,C001,East,10.58,20.01,69.82,4,None,Carrier_1,104.96,0.07
e1f70e09,2023-05-30,2023-05-31,Delivered,Ahmedabad,C001,West,34.83,65.87,107.31,5,None,Carrier_1,104.96,0.07
2d78e39e,2023-04-08,2023-04-12,Delivered,Pune,C003,North,10.76,20.35,39.19,2,Late Delivery,Carrier_3,84.25,0.06
3c787418,2023-06-13,2023-06-14,Delivered,Kolkata,C005,Central,49.87,94.31,129.52,3,Late Delivery,Carrier_5,101.88,0.09
49bdfc6f,2023-04-06,2023-04-08,Delayed,Mumbai,C009,North,48.04,90.85,110.4,5,Late Delivery,Carrier_9,56.69,0.02
0b20fd6e,2023-01-28,2023-01-31,Delivered,Mumbai,C010,North,6.92,13.09,46.15,3,Wrong Address,Carrier_10,81.3,0.08
ea7c633d,2023-06-22,2023-06-26,Delivered,Bangalore,C002,West,33.45,63.26,92.49,2,Late Delivery,Carrier_2,100.91,0.03
eae942ac,2023-03-01,2023-03-04,Delivered,Chennai,C001,Central,45.36,85.78,111.04,1,None,Carrier_1,104.96,0.07
d988d907,2023-05-01,2023-05-03,Delayed,Pune,C001,East,5.87,11.1,46.77,2,None,Carrier_1,104.96,0.07
6767e159,2023-01-07,2023-01-10,Delivered,Ahmedabad,C008,South,7.95,15.03,59.34,5,None,Carrier_8,123.83,0.06
69d77fb2,2023-06-08,2023-06-12,Delayed,Kolkata,C010,Central,18.66,35.29,58.79,5,Late Delivery,Carrier_10,81.3,0.08
706d876f,2023-05-24,2023-05-25,Delayed,Mumbai,C010,East,6.59,12.46,41.91,4,None,Carrier_10,81.3,0.08
